coverage_key	level_min	level_max	source_path	source_family	current_anchor_status	published	component_id	walk_reachable	normal_gk_reachable	primary_blocker	secondary_blocker	nearest_reachable_component_distance	candidate_factual_bridge_kind	evidence_refs
42c21eb147079f78824965a17a0dbedea6d72e506956825143889371e3d30763	23	27	data/spawns/Catacombs/NecropolisOfSacrifice.xml	Catacombs	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	50901	NONE_PROVEN	WORLD_COVERAGE.tsv:42c21eb147079f78824965a17a0dbedea6d72e506956825143889371e3d30763|TOPOLOGY_CANDIDATES.tsv:42c21eb147079f78824965a17a0dbedea6d72e506956825143889371e3d30763|ANCHOR_GEODATA_VALIDATION.tsv:42c21eb147079f78824965a17a0dbedea6d72e506956825143889371e3d30763|data/spawns/Catacombs/NecropolisOfSacrifice.xml
432802d3c2901d9686cb16510def711306bd237ab3a21445b7d83ce7b1512283	1	1	data/spawns/Others/Gremlins.xml	Others	VALID	true	component.4542949d001791c13737d9b4	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	296	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:432802d3c2901d9686cb16510def711306bd237ab3a21445b7d83ce7b1512283|TOPOLOGY_CANDIDATES.tsv:432802d3c2901d9686cb16510def711306bd237ab3a21445b7d83ce7b1512283|ANCHOR_GEODATA_VALIDATION.tsv:432802d3c2901d9686cb16510def711306bd237ab3a21445b7d83ce7b1512283|data/spawns/Others/Gremlins.xml
433babbca558d5c56d07776f79631e0ec75199dd68132a037d4116fc03839875	26	27	data/spawns/Dion/ExecutionGrounds.xml	Dion	VALID	true	component.5a642ad40a13ec7085424986	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	102198	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:433babbca558d5c56d07776f79631e0ec75199dd68132a037d4116fc03839875|TOPOLOGY_CANDIDATES.tsv:433babbca558d5c56d07776f79631e0ec75199dd68132a037d4116fc03839875|ANCHOR_GEODATA_VALIDATION.tsv:433babbca558d5c56d07776f79631e0ec75199dd68132a037d4116fc03839875|data/spawns/Dion/ExecutionGrounds.xml
434762ebd959f567ef3e75a8003474ebf782337bd28c2a41e64c8032f389c1c1	41	43	data/spawns/Innadril/AlligatorIsland.xml	Innadril	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	154871	NONE_PROVEN	WORLD_COVERAGE.tsv:434762ebd959f567ef3e75a8003474ebf782337bd28c2a41e64c8032f389c1c1|TOPOLOGY_CANDIDATES.tsv:434762ebd959f567ef3e75a8003474ebf782337bd28c2a41e64c8032f389c1c1|ANCHOR_GEODATA_VALIDATION.tsv:434762ebd959f567ef3e75a8003474ebf782337bd28c2a41e64c8032f389c1c1|data/spawns/Innadril/AlligatorIsland.xml
4378a50c1aac4b64462becfb75679110b0261d0ee122a31605d43953acc603ae	30	31	data/spawns/Others/PlunderousPlains.xml	Others	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	11716	NONE_PROVEN	WORLD_COVERAGE.tsv:4378a50c1aac4b64462becfb75679110b0261d0ee122a31605d43953acc603ae|TOPOLOGY_CANDIDATES.tsv:4378a50c1aac4b64462becfb75679110b0261d0ee122a31605d43953acc603ae|ANCHOR_GEODATA_VALIDATION.tsv:4378a50c1aac4b64462becfb75679110b0261d0ee122a31605d43953acc603ae|data/spawns/Others/PlunderousPlains.xml
43a72b92c551ad26fd9f15e99bcb5b1fccfa597522c87816fd3bf414e2ba6a99	60	60	data/spawns/Aden/Cemetery.xml	Aden	AMBIGUOUS_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	AMBIGUOUS_GEOMETRY	122733	NONE_PROVEN	WORLD_COVERAGE.tsv:43a72b92c551ad26fd9f15e99bcb5b1fccfa597522c87816fd3bf414e2ba6a99|TOPOLOGY_CANDIDATES.tsv:43a72b92c551ad26fd9f15e99bcb5b1fccfa597522c87816fd3bf414e2ba6a99|ANCHOR_GEODATA_VALIDATION.tsv:43a72b92c551ad26fd9f15e99bcb5b1fccfa597522c87816fd3bf414e2ba6a99|data/spawns/Aden/Cemetery.xml
43b6d9eeadfec551235c286947337909d069c8e24258e7680d81a0250635a5c7	35	35	data/spawns/Dion/ExecutionGrounds.xml	Dion	VALID	true	component.5c811df7385b399998dff8c6	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	109553	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:43b6d9eeadfec551235c286947337909d069c8e24258e7680d81a0250635a5c7|TOPOLOGY_CANDIDATES.tsv:43b6d9eeadfec551235c286947337909d069c8e24258e7680d81a0250635a5c7|ANCHOR_GEODATA_VALIDATION.tsv:43b6d9eeadfec551235c286947337909d069c8e24258e7680d81a0250635a5c7|data/spawns/Dion/ExecutionGrounds.xml
43b882c7aec10d7001bc51c20872876aa07b5f340cd429560104db832764f22b	70	71	data/spawns/Goddard/GardenOfBeasts.xml	Goddard	VALID	true	component.ce676c26ec2eab0f6b2406e8	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	122807	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:43b882c7aec10d7001bc51c20872876aa07b5f340cd429560104db832764f22b|TOPOLOGY_CANDIDATES.tsv:43b882c7aec10d7001bc51c20872876aa07b5f340cd429560104db832764f22b|ANCHOR_GEODATA_VALIDATION.tsv:43b882c7aec10d7001bc51c20872876aa07b5f340cd429560104db832764f22b|data/spawns/Goddard/GardenOfBeasts.xml
43d851df785841e3406a683d8a14e1163de5924f8676e4890647d9b196dfd14b	28	30	data/spawns/Catacombs/NecropolisOfSacrifice.xml	Catacombs	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	39636	NONE_PROVEN	WORLD_COVERAGE.tsv:43d851df785841e3406a683d8a14e1163de5924f8676e4890647d9b196dfd14b|TOPOLOGY_CANDIDATES.tsv:43d851df785841e3406a683d8a14e1163de5924f8676e4890647d9b196dfd14b|ANCHOR_GEODATA_VALIDATION.tsv:43d851df785841e3406a683d8a14e1163de5924f8676e4890647d9b196dfd14b|data/spawns/Catacombs/NecropolisOfSacrifice.xml
43ebc61747fc037eabbc58fc45e1aaefee66d68b7d45600150da4f8f200622c1	46	46	data/spawns/Giran/DevilsIsle.xml	Giran	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	132548	NONE_PROVEN	WORLD_COVERAGE.tsv:43ebc61747fc037eabbc58fc45e1aaefee66d68b7d45600150da4f8f200622c1|TOPOLOGY_CANDIDATES.tsv:43ebc61747fc037eabbc58fc45e1aaefee66d68b7d45600150da4f8f200622c1|ANCHOR_GEODATA_VALIDATION.tsv:43ebc61747fc037eabbc58fc45e1aaefee66d68b7d45600150da4f8f200622c1|data/spawns/Giran/DevilsIsle.xml
442ca695a5e4bfa07dbc8ef066814ebd17fbcd74db4477665e9d92aa1fb186ae	80	86	data/spawns/Others/KrateisCube.xml	Others	VALID	true	component.1c09e226754301568396d45f	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	33323	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:442ca695a5e4bfa07dbc8ef066814ebd17fbcd74db4477665e9d92aa1fb186ae|TOPOLOGY_CANDIDATES.tsv:442ca695a5e4bfa07dbc8ef066814ebd17fbcd74db4477665e9d92aa1fb186ae|ANCHOR_GEODATA_VALIDATION.tsv:442ca695a5e4bfa07dbc8ef066814ebd17fbcd74db4477665e9d92aa1fb186ae|data/spawns/Others/KrateisCube.xml
4442354029a2197f7bf866e071a7116f4d051367b70686e1f6bcc6c60bbcdbe1	8	10	data/spawns/TalkingIsland/TalkingIslandMonsters.xml	TalkingIsland	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	7424	NONE_PROVEN	WORLD_COVERAGE.tsv:4442354029a2197f7bf866e071a7116f4d051367b70686e1f6bcc6c60bbcdbe1|TOPOLOGY_CANDIDATES.tsv:4442354029a2197f7bf866e071a7116f4d051367b70686e1f6bcc6c60bbcdbe1|ANCHOR_GEODATA_VALIDATION.tsv:4442354029a2197f7bf866e071a7116f4d051367b70686e1f6bcc6c60bbcdbe1|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
4463f8bb239a06e0edb89034d4c9eddf21a141d8b179a9a24315252e07aef727	77	77	data/spawns/Goddard/VarkaSlenosOutpost.xml	Goddard	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	110155	NONE_PROVEN	WORLD_COVERAGE.tsv:4463f8bb239a06e0edb89034d4c9eddf21a141d8b179a9a24315252e07aef727|TOPOLOGY_CANDIDATES.tsv:4463f8bb239a06e0edb89034d4c9eddf21a141d8b179a9a24315252e07aef727|ANCHOR_GEODATA_VALIDATION.tsv:4463f8bb239a06e0edb89034d4c9eddf21a141d8b179a9a24315252e07aef727|data/spawns/Goddard/VarkaSlenosOutpost.xml
4467b0647345890694413ced6b188c7c700bd8385d7f72d2fb3a4f7c9311e701	75	80	data/spawns/Others/KrateisCube.xml	Others	VALID	true	component.dbd1c3b5260c81a53f9c0c0d	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	34838	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:4467b0647345890694413ced6b188c7c700bd8385d7f72d2fb3a4f7c9311e701|TOPOLOGY_CANDIDATES.tsv:4467b0647345890694413ced6b188c7c700bd8385d7f72d2fb3a4f7c9311e701|ANCHOR_GEODATA_VALIDATION.tsv:4467b0647345890694413ced6b188c7c700bd8385d7f72d2fb3a4f7c9311e701|data/spawns/Others/KrateisCube.xml
44699d6d3c6bb2010be1027dedbeb4e430742276e1934d22813a6f364ec43128	28	30	data/spawns/Gludio/Wasteland.xml	Gludio	VALID	true	component.4a536932d0d1d33a7afde7d8	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	92427	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:44699d6d3c6bb2010be1027dedbeb4e430742276e1934d22813a6f364ec43128|TOPOLOGY_CANDIDATES.tsv:44699d6d3c6bb2010be1027dedbeb4e430742276e1934d22813a6f364ec43128|ANCHOR_GEODATA_VALIDATION.tsv:44699d6d3c6bb2010be1027dedbeb4e430742276e1934d22813a6f364ec43128|data/spawns/Gludio/Wasteland.xml
446d4db51311e56cee01f3f23a2047409159c70078f60213294598c9f219947c	41	43	data/spawns/Innadril/AlligatorIsland.xml	Innadril	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	159475	NONE_PROVEN	WORLD_COVERAGE.tsv:446d4db51311e56cee01f3f23a2047409159c70078f60213294598c9f219947c|TOPOLOGY_CANDIDATES.tsv:446d4db51311e56cee01f3f23a2047409159c70078f60213294598c9f219947c|ANCHOR_GEODATA_VALIDATION.tsv:446d4db51311e56cee01f3f23a2047409159c70078f60213294598c9f219947c|data/spawns/Innadril/AlligatorIsland.xml
4475282a85a97a4b396b967bff60c3ebdef5bd1edc9dd4973cf38057f07638e2	73	75	data/spawns/Goddard/HotSprings.xml	Goddard	VALID	true	component.e04c7af9711cc5dd2a0ac987	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	170143	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:4475282a85a97a4b396b967bff60c3ebdef5bd1edc9dd4973cf38057f07638e2|TOPOLOGY_CANDIDATES.tsv:4475282a85a97a4b396b967bff60c3ebdef5bd1edc9dd4973cf38057f07638e2|ANCHOR_GEODATA_VALIDATION.tsv:4475282a85a97a4b396b967bff60c3ebdef5bd1edc9dd4973cf38057f07638e2|data/spawns/Goddard/HotSprings.xml
448c9e186db2db4ceb90572e0086d2e6c828e9bf8ffa0bb10f691c7166622b6c	70	71	data/spawns/Aden/TowerOfInsolence.xml	Aden	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	69629	NONE_PROVEN	WORLD_COVERAGE.tsv:448c9e186db2db4ceb90572e0086d2e6c828e9bf8ffa0bb10f691c7166622b6c|TOPOLOGY_CANDIDATES.tsv:448c9e186db2db4ceb90572e0086d2e6c828e9bf8ffa0bb10f691c7166622b6c|ANCHOR_GEODATA_VALIDATION.tsv:448c9e186db2db4ceb90572e0086d2e6c828e9bf8ffa0bb10f691c7166622b6c|data/spawns/Aden/TowerOfInsolence.xml
448da77da57467971067762bfbbb7fbbd8530d5d9bf7dc3c262707308d52d5a5	70	73	data/spawns/Catacombs/NecropolisOfTheSaints.xml	Catacombs	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	161720	NONE_PROVEN	WORLD_COVERAGE.tsv:448da77da57467971067762bfbbb7fbbd8530d5d9bf7dc3c262707308d52d5a5|TOPOLOGY_CANDIDATES.tsv:448da77da57467971067762bfbbb7fbbd8530d5d9bf7dc3c262707308d52d5a5|ANCHOR_GEODATA_VALIDATION.tsv:448da77da57467971067762bfbbb7fbbd8530d5d9bf7dc3c262707308d52d5a5|data/spawns/Catacombs/NecropolisOfTheSaints.xml
44b1ade2814caaa457678dfbce52223823632076a522587674186519208df81e	67	68	data/spawns/Goddard/GardenOfBeasts.xml	Goddard	VALID	true	component.9ea4a637759a687e9132992f	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	131139	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:44b1ade2814caaa457678dfbce52223823632076a522587674186519208df81e|TOPOLOGY_CANDIDATES.tsv:44b1ade2814caaa457678dfbce52223823632076a522587674186519208df81e|ANCHOR_GEODATA_VALIDATION.tsv:44b1ade2814caaa457678dfbce52223823632076a522587674186519208df81e|data/spawns/Goddard/GardenOfBeasts.xml
44d106775916043501d3f16389b0107edfbf2fa3577f6d190e5d7b4f3a95ebdb	50	50	data/spawns/Giran/DevilsIsle.xml	Giran	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	128224	NONE_PROVEN	WORLD_COVERAGE.tsv:44d106775916043501d3f16389b0107edfbf2fa3577f6d190e5d7b4f3a95ebdb|TOPOLOGY_CANDIDATES.tsv:44d106775916043501d3f16389b0107edfbf2fa3577f6d190e5d7b4f3a95ebdb|ANCHOR_GEODATA_VALIDATION.tsv:44d106775916043501d3f16389b0107edfbf2fa3577f6d190e5d7b4f3a95ebdb|data/spawns/Giran/DevilsIsle.xml
44d606c828196a4104417626413f700c7092d499e7c90f1a81b4c60266c4cb24	65	65	data/spawns/Aden/FieldsOfMassacre.xml	Aden	AMBIGUOUS_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	AMBIGUOUS_GEOMETRY	147143	NONE_PROVEN	WORLD_COVERAGE.tsv:44d606c828196a4104417626413f700c7092d499e7c90f1a81b4c60266c4cb24|TOPOLOGY_CANDIDATES.tsv:44d606c828196a4104417626413f700c7092d499e7c90f1a81b4c60266c4cb24|ANCHOR_GEODATA_VALIDATION.tsv:44d606c828196a4104417626413f700c7092d499e7c90f1a81b4c60266c4cb24|data/spawns/Aden/FieldsOfMassacre.xml
44e3b54dc8695e07422bdf6f1315c19e68720ff9db2d4be307b8eeb4a2f8a048	40	40	data/spawns/Giran/GorgonFlowerGarden.xml	Giran	VALID	true	component.485ad5a46e046bdbac4c9160	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	109593	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:44e3b54dc8695e07422bdf6f1315c19e68720ff9db2d4be307b8eeb4a2f8a048|TOPOLOGY_CANDIDATES.tsv:44e3b54dc8695e07422bdf6f1315c19e68720ff9db2d4be307b8eeb4a2f8a048|ANCHOR_GEODATA_VALIDATION.tsv:44e3b54dc8695e07422bdf6f1315c19e68720ff9db2d4be307b8eeb4a2f8a048|data/spawns/Giran/GorgonFlowerGarden.xml
4515834457c5c8537a4ffc8b1920411bef0ed110947bb58843cb32136e2c264a	65	65	data/spawns/Aden/FieldsOfMassacre.xml	Aden	AMBIGUOUS_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	AMBIGUOUS_GEOMETRY	149238	NONE_PROVEN	WORLD_COVERAGE.tsv:4515834457c5c8537a4ffc8b1920411bef0ed110947bb58843cb32136e2c264a|TOPOLOGY_CANDIDATES.tsv:4515834457c5c8537a4ffc8b1920411bef0ed110947bb58843cb32136e2c264a|ANCHOR_GEODATA_VALIDATION.tsv:4515834457c5c8537a4ffc8b1920411bef0ed110947bb58843cb32136e2c264a|data/spawns/Aden/FieldsOfMassacre.xml
453deaf9cb6b5bce8b9dbce6f65285afea5fb21269ca77ce6c52f1449610ca14	48	50	data/spawns/Aden/WarTornPlains.xml	Aden	OUTSIDE_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	OUTSIDE_GEOMETRY	124735	NONE_PROVEN	WORLD_COVERAGE.tsv:453deaf9cb6b5bce8b9dbce6f65285afea5fb21269ca77ce6c52f1449610ca14|TOPOLOGY_CANDIDATES.tsv:453deaf9cb6b5bce8b9dbce6f65285afea5fb21269ca77ce6c52f1449610ca14|ANCHOR_GEODATA_VALIDATION.tsv:453deaf9cb6b5bce8b9dbce6f65285afea5fb21269ca77ce6c52f1449610ca14|data/spawns/Aden/WarTornPlains.xml
4558cfcfd7ce6b634def74b4633e9e8830118be18d3b80489394e9a05a45ff96	80	80	data/spawns/Aden/GiantsCave.xml	Aden	VALID	true	component.898bf2969a758947e5d1580b	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	144353	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:4558cfcfd7ce6b634def74b4633e9e8830118be18d3b80489394e9a05a45ff96|TOPOLOGY_CANDIDATES.tsv:4558cfcfd7ce6b634def74b4633e9e8830118be18d3b80489394e9a05a45ff96|ANCHOR_GEODATA_VALIDATION.tsv:4558cfcfd7ce6b634def74b4633e9e8830118be18d3b80489394e9a05a45ff96|data/spawns/Aden/GiantsCave.xml
45675c344c4eed8e77d95a2532b30301196570cdbfb6e64966fbbdcde7767083	43	45	data/spawns/Oren/TimakOutpost.xml	Oren	OUTSIDE_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	OUTSIDE_GEOMETRY	18793	NONE_PROVEN	WORLD_COVERAGE.tsv:45675c344c4eed8e77d95a2532b30301196570cdbfb6e64966fbbdcde7767083|TOPOLOGY_CANDIDATES.tsv:45675c344c4eed8e77d95a2532b30301196570cdbfb6e64966fbbdcde7767083|ANCHOR_GEODATA_VALIDATION.tsv:45675c344c4eed8e77d95a2532b30301196570cdbfb6e64966fbbdcde7767083|data/spawns/Oren/TimakOutpost.xml
457afc7a1392e9098a4596d7ffd935db575d4a61cef7511ec80d0b00e3a50fb5	60	63	data/spawns/Aden/TowerOfInsolence.xml	Aden	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	72735	NONE_PROVEN	WORLD_COVERAGE.tsv:457afc7a1392e9098a4596d7ffd935db575d4a61cef7511ec80d0b00e3a50fb5|TOPOLOGY_CANDIDATES.tsv:457afc7a1392e9098a4596d7ffd935db575d4a61cef7511ec80d0b00e3a50fb5|ANCHOR_GEODATA_VALIDATION.tsv:457afc7a1392e9098a4596d7ffd935db575d4a61cef7511ec80d0b00e3a50fb5|data/spawns/Aden/TowerOfInsolence.xml
458673ead1d6f5e03c0230db414c8d41d500462cbb74c98da69392944dd697b4	80	86	data/spawns/Others/KrateisCube.xml	Others	VALID	true	component.b7883cab062e250a4845bacc	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	29035	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:458673ead1d6f5e03c0230db414c8d41d500462cbb74c98da69392944dd697b4|TOPOLOGY_CANDIDATES.tsv:458673ead1d6f5e03c0230db414c8d41d500462cbb74c98da69392944dd697b4|ANCHOR_GEODATA_VALIDATION.tsv:458673ead1d6f5e03c0230db414c8d41d500462cbb74c98da69392944dd697b4|data/spawns/Others/KrateisCube.xml
45be2ff0af124ecf55414119fbbee9adc28e5a4c41a9d6bb960c56ff118d75c4	69	70	data/spawns/Goddard/GardenOfBeasts.xml	Goddard	VALID	true	component.ce676c26ec2eab0f6b2406e8	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	119680	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:45be2ff0af124ecf55414119fbbee9adc28e5a4c41a9d6bb960c56ff118d75c4|TOPOLOGY_CANDIDATES.tsv:45be2ff0af124ecf55414119fbbee9adc28e5a4c41a9d6bb960c56ff118d75c4|ANCHOR_GEODATA_VALIDATION.tsv:45be2ff0af124ecf55414119fbbee9adc28e5a4c41a9d6bb960c56ff118d75c4|data/spawns/Goddard/GardenOfBeasts.xml
45c5225aab14147ef39ff08b8dd53eb43a84f75e0c10d5d5ad8d5f6c61699f06	50	51	data/spawns/Aden/Cemetery.xml	Aden	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	126452	NONE_PROVEN	WORLD_COVERAGE.tsv:45c5225aab14147ef39ff08b8dd53eb43a84f75e0c10d5d5ad8d5f6c61699f06|TOPOLOGY_CANDIDATES.tsv:45c5225aab14147ef39ff08b8dd53eb43a84f75e0c10d5d5ad8d5f6c61699f06|ANCHOR_GEODATA_VALIDATION.tsv:45c5225aab14147ef39ff08b8dd53eb43a84f75e0c10d5d5ad8d5f6c61699f06|data/spawns/Aden/Cemetery.xml
460ffd18c3d1efe36f4b06ea201e048446621ff8bf5a0701ea0552bf316a42ff	33	33	data/spawns/Gludio/Wasteland.xml	Gludio	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	72430	NONE_PROVEN	WORLD_COVERAGE.tsv:460ffd18c3d1efe36f4b06ea201e048446621ff8bf5a0701ea0552bf316a42ff|TOPOLOGY_CANDIDATES.tsv:460ffd18c3d1efe36f4b06ea201e048446621ff8bf5a0701ea0552bf316a42ff|ANCHOR_GEODATA_VALIDATION.tsv:460ffd18c3d1efe36f4b06ea201e048446621ff8bf5a0701ea0552bf316a42ff|data/spawns/Gludio/Wasteland.xml
461473b2007b13201cb092d5d0d8b18fa94dce7fc02ef4956d0701fc86eae040	48	49	data/spawns/Hunters/EnchantedValley.xml	Hunters	VALID	true	component.f7992a1119698ffb54c21fe0	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	66751	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:461473b2007b13201cb092d5d0d8b18fa94dce7fc02ef4956d0701fc86eae040|TOPOLOGY_CANDIDATES.tsv:461473b2007b13201cb092d5d0d8b18fa94dce7fc02ef4956d0701fc86eae040|ANCHOR_GEODATA_VALIDATION.tsv:461473b2007b13201cb092d5d0d8b18fa94dce7fc02ef4956d0701fc86eae040|data/spawns/Hunters/EnchantedValley.xml
465bca55ab7a2eb6392d90b609921f97bef174ab67bb3cee116aee4d894b3ae6	82	82	data/spawns/Aden/GiantsCave.xml	Aden	AMBIGUOUS_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	AMBIGUOUS_GEOMETRY	139543	NONE_PROVEN	WORLD_COVERAGE.tsv:465bca55ab7a2eb6392d90b609921f97bef174ab67bb3cee116aee4d894b3ae6|TOPOLOGY_CANDIDATES.tsv:465bca55ab7a2eb6392d90b609921f97bef174ab67bb3cee116aee4d894b3ae6|ANCHOR_GEODATA_VALIDATION.tsv:465bca55ab7a2eb6392d90b609921f97bef174ab67bb3cee116aee4d894b3ae6|data/spawns/Aden/GiantsCave.xml
46924e2ec59bdd011a0303eba772f8fdea91bf029c20c5ed6c51cc299857ecac	50	52	data/spawns/Oren/OutlawForest.xml	Oren	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	53050	NONE_PROVEN	WORLD_COVERAGE.tsv:46924e2ec59bdd011a0303eba772f8fdea91bf029c20c5ed6c51cc299857ecac|TOPOLOGY_CANDIDATES.tsv:46924e2ec59bdd011a0303eba772f8fdea91bf029c20c5ed6c51cc299857ecac|ANCHOR_GEODATA_VALIDATION.tsv:46924e2ec59bdd011a0303eba772f8fdea91bf029c20c5ed6c51cc299857ecac|data/spawns/Oren/OutlawForest.xml
469706f42aed03ca8752f5135e0f622e4907f8441cd8dee6ce1feaaf0afe6a52	43	44	data/spawns/Giran/DevilsIsle.xml	Giran	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	124384	NONE_PROVEN	WORLD_COVERAGE.tsv:469706f42aed03ca8752f5135e0f622e4907f8441cd8dee6ce1feaaf0afe6a52|TOPOLOGY_CANDIDATES.tsv:469706f42aed03ca8752f5135e0f622e4907f8441cd8dee6ce1feaaf0afe6a52|ANCHOR_GEODATA_VALIDATION.tsv:469706f42aed03ca8752f5135e0f622e4907f8441cd8dee6ce1feaaf0afe6a52|data/spawns/Giran/DevilsIsle.xml
469d9b019e3d08345ffcf0bd3a7e8e1f1ec9c0573612b12574f94aa07faca809	23	27	data/spawns/Catacombs/NecropolisOfSacrifice.xml	Catacombs	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	46867	NONE_PROVEN	WORLD_COVERAGE.tsv:469d9b019e3d08345ffcf0bd3a7e8e1f1ec9c0573612b12574f94aa07faca809|TOPOLOGY_CANDIDATES.tsv:469d9b019e3d08345ffcf0bd3a7e8e1f1ec9c0573612b12574f94aa07faca809|ANCHOR_GEODATA_VALIDATION.tsv:469d9b019e3d08345ffcf0bd3a7e8e1f1ec9c0573612b12574f94aa07faca809|data/spawns/Catacombs/NecropolisOfSacrifice.xml
