coverage_key	candidate_status	ownership	node_id	anchor_id	node_kind	instance_id	geometry_kind	source_geometry	anchor_x	anchor_y	anchor_z	anchor_provenance	anchor_validation	npc_ids	npc_level_min	npc_level_max	map_region_loc_id	existing_core_ids	source_refs
43d851df785841e3406a683d8a14e1163de5924f8676e4890647d9b196dfd14b	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.43d851df785841e3406a683d	generated.farm.43d851df785841e3406a683d.anchor	FARMING_AREA	0	NPOLY	territory:-5120:-4970:-52189,220137|-51553,220135|-51546,220724|-52192,220725					NEEDS_GEODATA	21141|21142|21169|21190	28	30	911		data/spawns/Catacombs/NecropolisOfSacrifice.xml
43ebc61747fc037eabbc58fc45e1aaefee66d68b7d45600150da4f8f200622c1	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.43ebc61747fc037eabbc58fc	generated.farm.43ebc61747fc037eabbc58fc.anchor	FARMING_AREA	0	NPOLY	territory:-4032:-3732:51820,205340|52535,205305|52535,205436|51705,205528					NEEDS_GEODATA	20839|21613	46	46	919		data/spawns/Giran/DevilsIsle.xml
442ca695a5e4bfa07dbc8ef066814ebd17fbcd74db4477665e9d92aa1fb186ae	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.442ca695a5e4bfa07dbc8ef0	generated.farm.442ca695a5e4bfa07dbc8ef0.anchor	FARMING_AREA	0	NPOLY	territory:-8431:-8181:-45243,-81502|-44199,-81497|-44204,-80424|-45238,-80420					NEEDS_GEODATA	18593|18594|18595|18596|18597|18598|18599|18600	80	86	2259		data/spawns/Others/KrateisCube.xml
4442354029a2197f7bf866e071a7116f4d051367b70686e1f6bcc6c60bbcdbe1	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.4442354029a2197f7bf866e0	generated.farm.4442354029a2197f7bf866e0.anchor	FARMING_AREA	0	NPOLY	territory:-3686:-3286:-96437,253123|-96772,256438|-98216,256883|-98209,252352					NEEDS_GEODATA	20006|20093|20326	8	10	910		data/spawns/TalkingIsland/TalkingIslandMonsters.xml
4463f8bb239a06e0edb89034d4c9eddf21a141d8b179a9a24315252e07aef727	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.4463f8bb239a06e0edb89034	generated.farm.4463f8bb239a06e0edb89034.anchor	FARMING_AREA	0	NPOLY	territory:-3756:-3256:126128,-39936|127260,-42892|129452,-40184|128560,-37904|126932,-37804					NEEDS_GEODATA	21350|21351|21352	77	77	1538		data/spawns/Goddard/VarkaSlenosOutpost.xml
4467b0647345890694413ced6b188c7c700bd8385d7f72d2fb3a4f7c9311e701	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.4467b0647345890694413ced	generated.farm.4467b0647345890694413ced.anchor	FARMING_AREA	0	NPOLY	territory:-8427:-8177:-78454,-86347|-77401,-86347|-77384,-85274|-78471,-85274					NEEDS_GEODATA	18585|18586|18587|18588|18589|18590|18591|18592	75	80	2259		data/spawns/Others/KrateisCube.xml
44699d6d3c6bb2010be1027dedbeb4e430742276e1934d22813a6f364ec43128	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.44699d6d3c6bb2010be1027d	generated.farm.44699d6d3c6bb2010be1027d.anchor	FARMING_AREA	0	NPOLY	territory:-3615:-3115:-10288,186325|-9593,185484|-7386,186469|-8008,187171|-9734,187087					NEEDS_GEODATA	20072|20191	28	30	912		data/spawns/Gludio/Wasteland.xml
446d4db51311e56cee01f3f23a2047409159c70078f60213294598c9f219947c	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.446d4db51311e56cee01f3f2	generated.farm.446d4db51311e56cee01f3f2.anchor	FARMING_AREA	0	NPOLY	territory:-3844:-3344:117128,186410|114808,182865|116367,181630|118263,182457|119626,184946					NEEDS_GEODATA	20804|20805|20806	41	43	926		data/spawns/Innadril/AlligatorIsland.xml
4475282a85a97a4b396b967bff60c3ebdef5bd1edc9dd4973cf38057f07638e2	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.4475282a85a97a4b396b967b	generated.farm.4475282a85a97a4b396b967b.anchor	FARMING_AREA	0	NPOLY	territory:-2860:-2260:149184,-110044|150072,-109768|149644,-108308|148948,-107956|147852,-108612					NEEDS_GEODATA	21315|21318|21320	73	75	1538		data/spawns/Goddard/HotSprings.xml
448c9e186db2db4ceb90572e0086d2e6c828e9bf8ffa0bb10f691c7166622b6c	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.448c9e186db2db4ceb90572e	generated.farm.448c9e186db2db4ceb90572e.anchor	FARMING_AREA	0	NPOLY	territory:2920:3120:112716,15928|113156,15980|113488,16772|112980,17004|112784,16584					NEEDS_GEODATA	20828|20829	70	71	924		data/spawns/Aden/TowerOfInsolence.xml
448da77da57467971067762bfbbb7fbbd8530d5d9bf7dc3c262707308d52d5a5	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.448da77da57467971067762b	generated.farm.448da77da57467971067762b.anchor	FARMING_AREA	0	NPOLY	territory:-5468:-5268:85220,213467|86568,213444|86576,214164|85220,214156					NEEDS_GEODATA	21161|21183|21204|21228	70	73	926		data/spawns/Catacombs/NecropolisOfTheSaints.xml
44b1ade2814caaa457678dfbce52223823632076a522587674186519208df81e	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.44b1ade2814caaa457678dfb	generated.farm.44b1ade2814caaa457678dfb.anchor	FARMING_AREA	0	NPOLY	territory:-3871:-3671:155357,-48244|155753,-47888|156065,-47108|154693,-46940					NEEDS_GEODATA	21274|21279	67	68	1538		data/spawns/Goddard/GardenOfBeasts.xml
44d106775916043501d3f16389b0107edfbf2fa3577f6d190e5d7b4f3a95ebdb	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.44d106775916043501d3f163	generated.farm.44d106775916043501d3f163.anchor	FARMING_AREA	0	NPOLY	territory:-3384:-3034:49514,211415|50184,211420|50184,211815|49514,211810					NEEDS_GEODATA	20843|21625	50	50	919		data/spawns/Giran/DevilsIsle.xml
44d606c828196a4104417626413f700c7092d499e7c90f1a81b4c60266c4cb24	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.44d606c828196a4104417626	generated.farm.44d606c828196a4104417626.anchor	FARMING_AREA	0	NPOLY	territory:-3076:-2276:179912,-23408|182984,-25660|185464,-23036|183304,-22152|180656,-22564					NEEDS_GEODATA	20974	65	65	924		data/spawns/Aden/FieldsOfMassacre.xml
44e3b54dc8695e07422bdf6f1315c19e68720ff9db2d4be307b8eeb4a2f8a048	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.44e3b54dc8695e07422bdf6f	generated.farm.44e3b54dc8695e07422bdf6f.anchor	FARMING_AREA	0	NPOLY	territory:-3531:-3331:106252,135416|106452,135416|106452,135616|106252,135616					NEEDS_GEODATA	27107	40	40	918		data/spawns/Giran/GorgonFlowerGarden.xml
4515834457c5c8537a4ffc8b1920411bef0ed110947bb58843cb32136e2c264a	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.4515834457c5c8537a4ffc8b	generated.farm.4515834457c5c8537a4ffc8b.anchor	FARMING_AREA	0	NPOLY	territory:-2160:-1560:186688,-13504|188636,-12524|188544,-10264|187364,-9284|185960,-11000|185940,-12556					NEEDS_GEODATA	20974	65	65	924		data/spawns/Aden/FieldsOfMassacre.xml
453deaf9cb6b5bce8b9dbce6f65285afea5fb21269ca77ce6c52f1449610ca14	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.453deaf9cb6b5bce8b9dbce6	generated.farm.453deaf9cb6b5bce8b9dbce6.anchor	FARMING_AREA	0	NPOLY	territory:-3080:-2480:166844,3512|168728,5192|167828,8708|166108,9096|165504,6624					NEEDS_GEODATA	20662|20663|20664	48	50	924		data/spawns/Aden/WarTornPlains.xml
4558cfcfd7ce6b634def74b4633e9e8830118be18d3b80489394e9a05a45ff96	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.4558cfcfd7ce6b634def74b4	generated.farm.4558cfcfd7ce6b634def74b4.anchor	FARMING_AREA	0	NPOLY	territory:-4812:-4512:191856,56313|192160,56313|192152,57418|191848,57418					NEEDS_GEODATA	22677	80	80	924		data/spawns/Aden/GiantsCave.xml
45675c344c4eed8e77d95a2532b30301196570cdbfb6e64966fbbdcde7767083	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.45675c344c4eed8e77d95a25	generated.farm.45675c344c4eed8e77d95a25.anchor	FARMING_AREA	0	NPOLY	territory:-3936:-3536:66292,48160|68816,48232|68856,50288|66308,51520					NEEDS_GEODATA	20586|20587|20588	43	45	922		data/spawns/Oren/TimakOutpost.xml
457afc7a1392e9098a4596d7ffd935db575d4a61cef7511ec80d0b00e3a50fb5	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.457afc7a1392e9098a4596d7	generated.farm.457afc7a1392e9098a4596d7.anchor	FARMING_AREA	0	NPOLY	territory:-3648:-3448:115212,13852|115964,14152|116612,14784|116880,15536|115756,15752|115012,15040					NEEDS_GEODATA	20810|20812|20813|20815|21075	60	63	924		data/spawns/Aden/TowerOfInsolence.xml
458673ead1d6f5e03c0230db414c8d41d500462cbb74c98da69392944dd697b4	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.458673ead1d6f5e03c0230db	generated.farm.458673ead1d6f5e03c0230db.anchor	FARMING_AREA	0	NPOLY	territory:-8427:-8177:-47241,-85510|-46204,-85509|-46184,-84443|-47257,-84440					NEEDS_GEODATA	18593|18594|18595|18596|18597|18598|18599|18600	80	86	2259		data/spawns/Others/KrateisCube.xml
45be2ff0af124ecf55414119fbbee9adc28e5a4c41a9d6bb960c56ff118d75c4	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.45be2ff0af124ecf55414119	generated.farm.45be2ff0af124ecf55414119.anchor	FARMING_AREA	0	NPOLY	territory:-3489:-3289:133655,-54882|134851,-54918|133387,-53778|133395,-54754					NEEDS_GEODATA	21283|21287	69	70	1538		data/spawns/Goddard/GardenOfBeasts.xml
45c5225aab14147ef39ff08b8dd53eb43a84f75e0c10d5d5ad8d5f6c61699f06	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.45c5225aab14147ef39ff08b	generated.farm.45c5225aab14147ef39ff08b.anchor	FARMING_AREA	0	NPOLY	territory:-2776:-2576:169328,5668|170412,5672|170916,6980|170912,8848|170660,9060|168948,9056|168960,6124					NEEDS_GEODATA	20675|20996|20997	50	51	924		data/spawns/Aden/Cemetery.xml
460ffd18c3d1efe36f4b06ea201e048446621ff8bf5a0701ea0552bf316a42ff	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.460ffd18c3d1efe36f4b06ea	generated.farm.460ffd18c3d1efe36f4b06ea.anchor	FARMING_AREA	0	NPOLY	territory:-3392:-2692:-47796,186396|-45192,187036|-44864,190220|-46472,190852					NEEDS_GEODATA	21014	33	33	911		data/spawns/Gludio/Wasteland.xml
461473b2007b13201cb092d5d0d8b18fa94dce7fc02ef4956d0701fc86eae040	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.461473b2007b13201cb092d5	generated.farm.461473b2007b13201cb092d5.anchor	FARMING_AREA	0	NPOLY	territory:-4620:-4420:113160,56676|114324,56732|113944,58040|112340,58064					NEEDS_GEODATA	20592|20593	48	49	923		data/spawns/Hunters/EnchantedValley.xml
465bca55ab7a2eb6392d90b609921f97bef174ab67bb3cee116aee4d894b3ae6	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.465bca55ab7a2eb6392d90b6	generated.farm.465bca55ab7a2eb6392d90b6.anchor	FARMING_AREA	0	NPOLY	territory:-7276:-7076:186850,59675|188172,59675|188172,63020|186850,63020					NEEDS_GEODATA	22666	82	82	924		data/spawns/Aden/GiantsCave.xml
46924e2ec59bdd011a0303eba772f8fdea91bf029c20c5ed6c51cc299857ecac	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.46924e2ec59bdd011a0303eb	generated.farm.46924e2ec59bdd011a0303eb.anchor	FARMING_AREA	0	NPOLY	territory:-3832:-3432:79816,-2284|82932,-2792|86124,-240|80392,-224					NEEDS_GEODATA	20241|20573|20574	50	52	922		data/spawns/Oren/OutlawForest.xml
469706f42aed03ca8752f5135e0f622e4907f8441cd8dee6ce1feaaf0afe6a52	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.469706f42aed03ca8752f513	generated.farm.469706f42aed03ca8752f513.anchor	FARMING_AREA	0	NPOLY	territory:-4064:-3714:41798,202736|42167,202710|42387,203261|42096,203546|41755,203316|41664,202992					NEEDS_GEODATA	20832|20833|20836|21604|21607	43	44	919		data/spawns/Giran/DevilsIsle.xml
469d9b019e3d08345ffcf0bd3a7e8e1f1ec9c0573612b12574f94aa07faca809	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.469d9b019e3d08345ffcf0bd	generated.farm.469d9b019e3d08345ffcf0bd.anchor	FARMING_AREA	0	NPOLY	territory:-5119:-4969:-47577,214434|-46950,214432|-46955,215033|-47576,215038					NEEDS_GEODATA	21139|21140|21168|21189	23	27	911		data/spawns/Catacombs/NecropolisOfSacrifice.xml
469ef1a912f672d5fb64029f93fb93fa9cc12e08301b84e54a21c0c2da5c0706	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.469ef1a912f672d5fb64029f	generated.farm.469ef1a912f672d5fb64029f.anchor	FARMING_AREA	0	NPOLY	territory:-7953:-7803:-44952,-243609|-44299,-243613|-44291,-241782|-44950,-241786					NEEDS_GEODATA	21145|21146|21172|21193	38	40	916		data/spawns/Catacombs/CatacombOfTheHeretic.xml
46b55c82558cb0047c335dd35d38d144ad2f847eb4cf68f2ac756edcb77d0109	READY_FOR_GEODATA	GENERATED_CANDIDATE	generated.farm.46b55c82558cb0047c335dd3	generated.farm.46b55c82558cb0047c335dd3.anchor	FARMING_AREA	0	MIXED	territory:-9378:-9128:84560,246455|84585,246245|87521,248341|87244,248459;points=84800,246504,-9328|86891,247954,-9328	84800	246504	-9328	data/spawns/Innadril/GardenOfEva.xml#npc:20796	NEEDS_GEODATA	20796|20797|20798	43	45	926		data/spawns/Innadril/GardenOfEva.xml
46dff0162923a274822a54ba3758e490a38daccfcc83d09ee8444373f2f8baec	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.46dff0162923a274822a54ba	generated.farm.46dff0162923a274822a54ba.anchor	FARMING_AREA	0	NPOLY	territory:-3220:-2620:74760,40128|75376,40744|75368,42848|74476,43464|73492,42404|73588,41156					NEEDS_GEODATA	20586|20587|20588	43	45	922		data/spawns/Oren/TimakOutpost.xml
4706d06362548a69d41e94e2770abc4226268ad6309c846481e3689ff492b09a	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.4706d06362548a69d41e94e2	generated.farm.4706d06362548a69d41e94e2.anchor	FARMING_AREA	0	NPOLY	territory:-2708:-2508:94918,-55993|94734,-55157|93982,-55785|93254,-55141|93102,-55977|94194,-56349					NEEDS_GEODATA	21513|21514|21515|21516	70	73	1537		data/spawns/Rune/SwampOfScreams.xml
47071e4fa643b6ddd10b56d668fd3c9c6bba68d5f974731ef8b8e1be77b78c5d	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.47071e4fa643b6ddd10b56d6	generated.farm.47071e4fa643b6ddd10b56d6.anchor	FARMING_AREA	0	NPOLY	territory:-3643:-3143:83685,-76524|84586,-76172|85082,-75558|84693,-75286|84116,-75328|83818,-75707					NEEDS_GEODATA	21523|21526	61	62	1537		data/spawns/Rune/ValleyOfSaints.xml
472cbed3381501399cb2885907a9fdb40cc6726eb16ee8a9b6b6eebc0400b3cc	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.472cbed3381501399cb28859	generated.farm.472cbed3381501399cb28859.anchor	FARMING_AREA	0	NPOLY	territory:-3778:-2778:21941,191302|20124,186943|22713,184915|25709,187964|25019,191298					NEEDS_GEODATA	20928|20929|20930|20934|20935	30	37	917		data/spawns/Dion/BeeHive.xml
4741e0e2658dab967bac36be2742c988d353a8a967fdb4116e3505fdbaecd2ad	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.4741e0e2658dab967bac36be	generated.farm.4741e0e2658dab967bac36be.anchor	FARMING_AREA	0	NPOLY	territory:-3704:-3204:-42762,180965|-43851,179381|-41588,177325|-41476,180748					NEEDS_GEODATA	20067|20070	25	27	911		data/spawns/Gludio/Wasteland.xml
475038779aaee6a2e82aa06bb07020267f709faa0fe11c99ccc8ece14784ee34	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.475038779aaee6a2e82aa06b	generated.farm.475038779aaee6a2e82aa06b.anchor	FARMING_AREA	0	NPOLY	territory:-1600:-750:174572,-187316|176520,-187664|176984,-186756|176056,-185944|174744,-185824|174440,-186280					NEEDS_GEODATA	21130|21131	24	25	921		data/spawns/DwarvenTerritory/DwarvenStarting.xml
475fed9a156e3d2b08031c3af60cf2f0c57d898ee5147747ec63bb783dc85d95	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.475fed9a156e3d2b08031c3a	generated.farm.475fed9a156e3d2b08031c3a.anchor	FARMING_AREA	0	NPOLY	territory:-8419:-8169:-84441,-82350|-83388,-82349|-83371,-81277|-84458,-81276					NEEDS_GEODATA	18585|18586|18587|18588|18589|18590|18591|18592	75	80	2259		data/spawns/Others/KrateisCube.xml
47669c1f7a73c81d26c75bbf12255a498835a9c9ba105f9ef528aa9c13479c86	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.47669c1f7a73c81d26c75bbf	generated.farm.47669c1f7a73c81d26c75bbf.anchor	FARMING_AREA	0	NPOLY	territory:-3214:-2914:140736,-58090|141428,-57798|141336,-57418|139864,-57502|140372,-58066					NEEDS_GEODATA	21284|21287	69	70	1538		data/spawns/Goddard/GardenOfBeasts.xml
4776ec4a5cfec6bf4d175100a1e6608a31137e3437d4b72127b0729d377a7b45	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.4776ec4a5cfec6bf4d175100	generated.farm.4776ec4a5cfec6bf4d175100.anchor	FARMING_AREA	0	NPOLY	territory:-3254:-2954:156141,-56491|158073,-55195|157197,-54731|156365,-54783					NEEDS_GEODATA	21279|21280|21283	68	69	1538		data/spawns/Goddard/GardenOfBeasts.xml
47a68c3a5dcaca82d9e7fbdf993148a922e6ba95d8518314966d9dcca9112333	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.47a68c3a5dcaca82d9e7fbdf	generated.farm.47a68c3a5dcaca82d9e7fbdf.anchor	FARMING_AREA	0	NPOLY	territory:-2616:-2416:24084,-12288|25236,-12308|25504,-11356|24084,-11124					NEEDS_GEODATA	22198|22202	80	80	1924		data/spawns/Rune/PrimevalIsle.xml
47daa80a6aa670c3ba5428370c12a44abd6ce667ecd7ff4f7c7541d910737873	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.47daa80a6aa670c3ba542837	generated.farm.47daa80a6aa670c3ba542837.anchor	FARMING_AREA	0	NPOLY	territory:-2558:-2258:77796,-61961|77836,-61333|77524,-60969|77100,-61041|76796,-61233|76728,-61865|77368,-62213					NEEDS_GEODATA	21514|21515|21516|21517	71	74	1537		data/spawns/Rune/SwampOfScreams.xml
47e770f7510c83a5fcedada2af31e4f4362850b52a97bb9a009451d6a71b11ee	READY_FOR_GEODATA	GENERATED_CANDIDATE	generated.farm.47e770f7510c83a5fcedada2	generated.farm.47e770f7510c83a5fcedada2.anchor	FARMING_AREA	0	POINT	78127,67305,-3165|78425,67509,-3200|78309,67518,-3200|78162,67529,-3200|78005,67541,-3200|77879,67549,-3200|77759,67544,-3200|78430,67619,-3200|78313,67629,-3200|78166,67635,-3200|78009,67640,-3200|77885,67647,-3200|77749,67646,-3200|77753,67759,-3200|77881,67743,-3200|78006,67744,-3200|78168,67748,-3200|78320,67744,-3200|78426,67746,-3216	78127	67305	-3165	data/spawns/Oren/SelMahums.xml#npc:22776	NEEDS_GEODATA	22776|22783	84	84	922		data/spawns/Oren/SelMahums.xml
480d21b1142bfc0d0bf63ce6f5bed759d303bb82e7f46a3540fbd158be72b1ff	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.480d21b1142bfc0d0bf63ce6	generated.farm.480d21b1142bfc0d0bf63ce6.anchor	FARMING_AREA	0	NPOLY	territory:-3740:-3340:169948,-212624|172904,-211812|173240,-208032|172356,-207788|171124,-208276|167736,-211632|168640,-212588					NEEDS_GEODATA	21124|21125|21126	18	20	921		data/spawns/DwarvenTerritory/DwarvenStarting.xml
48397c0d3e43caec906b5c4e86cf4267bb2ea1c295a65959fe7266e1b4a1437f	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.48397c0d3e43caec906b5c4e	generated.farm.48397c0d3e43caec906b5c4e.anchor	FARMING_AREA	0	NPOLY	territory:-3204:-2904:181748,15520|182752,15520|182752,16272|181748,16272					NEEDS_GEODATA	20669	55	55	924		data/spawns/Aden/Cemetery.xml
484391a39e823fc03e7983e5242160b5eb34576e4654c6c13ab9ba804f863417	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.484391a39e823fc03e7983e5	generated.farm.484391a39e823fc03e7983e5.anchor	FARMING_AREA	0	NPOLY	territory:-3832:-3032:-17913,13632|-13764,15647|-14691,19322|-20358,19352					NEEDS_GEODATA	20321|20386|20388|20400	10	12	915		data/spawns/DarkElfTerritory/DarkElfStarting.xml
484b2d3b9abb74dca6316a936874b949e7c452a933612e6b168edcc1121e533c	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.484b2d3b9abb74dca6316a93	generated.farm.484b2d3b9abb74dca6316a93.anchor	FARMING_AREA	0	NPOLY	territory:-4579:-3779:-20328,186637|-14798,185782|-13017,187079|-14988,191948|-20047,191751					NEEDS_GEODATA	20083|20085|20088|20192	33	36	912		data/spawns/Gludio/Wasteland.xml
485828877aa36f34451a66a0f547e7eb645e667a800878fc34115d5416c55be7	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.485828877aa36f34451a66a0	generated.farm.485828877aa36f34451a66a0.anchor	FARMING_AREA	0	NPOLY	territory:-3844:-3244:3948,-15392|5068,-17096|5076,-14244|1996,-14116					NEEDS_GEODATA	22742|22743	80	80	1924		data/spawns/Rune/PrimevalIsle.xml
486bf59580150dd42563e893c5db1eb0f501cb243404ff71e13e181e3528c956	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.486bf59580150dd42563e893	generated.farm.486bf59580150dd42563e893.anchor	FARMING_AREA	0	NPOLY	territory:-2700:-2000:183016,-25796|185672,-27000|186312,-26104|185488,-23136					NEEDS_GEODATA	20974	65	65	924		data/spawns/Aden/FieldsOfMassacre.xml
488af5005fa2a1cc789150925fb709bc00fdbdd2966eb70b7585f1206da73490	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.488af5005fa2a1cc78915092	generated.farm.488af5005fa2a1cc78915092.anchor	FARMING_AREA	0	NPOLY	territory:-3108:-2908:18160,-14780|19124,-15072|19560,-14220|18884,-13840					NEEDS_GEODATA	22198|22202|22205	80	80	1924		data/spawns/Rune/PrimevalIsle.xml
48af8faa2858e8d26089141b4734082d5de438b2ed7d1547570f8cda886dda45	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.48af8faa2858e8d26089141b	generated.farm.48af8faa2858e8d26089141b.anchor	FARMING_AREA	0	NPOLY	territory:-5480:-5280:91800,212508|92484,212504|92472,213856|91804,213872					NEEDS_GEODATA	21162|21184|21205|21229	72	75	926		data/spawns/Catacombs/NecropolisOfTheSaints.xml
48b873ae95996b0c505c56c5ed856534d83c841e7978ffce51c6980e7bd9879b	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.48b873ae95996b0c505c56c5	generated.farm.48b873ae95996b0c505c56c5.anchor	FARMING_AREA	0	NPOLY	territory:-3912:-3112:-95637,109483|-95581,107558|-91717,106862|-91112,107928|-93361,109981					NEEDS_GEODATA	20496|20497|20498|20499	26	28	911		data/spawns/Gludin/TurekOrcs.xml
48c287dc67f97df661603678bd498459d5376cfe42b5952e58b654252eb44c0b	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.48c287dc67f97df661603678	generated.farm.48c287dc67f97df661603678.anchor	FARMING_AREA	0	NPOLY	territory:-7938:-7788:-43922,-240286|-43338,-240289|-43340,-239657|-43929,-239659					NEEDS_GEODATA	21145|21146|21172|21193	38	40	916		data/spawns/Catacombs/CatacombOfTheHeretic.xml
48ed7d49297c37135c3682108ec36293ab87b7c92cdb98929df0b7dc8d62d00c	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.48ed7d49297c37135c368210	generated.farm.48ed7d49297c37135c368210.anchor	FARMING_AREA	0	NPOLY	territory:-3108:-2508:-37192,-103796|-35076,-102292|-35088,-101536|-35972,-101532|-36996,-101976					NEEDS_GEODATA	20312	7	7	920		data/spawns/OrcTerritory/OrcStarting.xml
4908724b6fd903b2de5617bbe3dab8650509a721620ad654296b61504325440c	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.4908724b6fd903b2de5617bb	generated.farm.4908724b6fd903b2de5617bb.anchor	FARMING_AREA	0	NPOLY	territory:-4864:-4664:128647,137077|129251,137069|129239,137721|128649,137717					NEEDS_GEODATA	21160|21183|21204|21228	70	72	918		data/spawns/Catacombs/NecropolisOfMartyrdom.xml
49184ce643e96b510b77ee2b840b2155bcf40bb88a8112851904f0706904f89f	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.49184ce643e96b510b77ee2b	generated.farm.49184ce643e96b510b77ee2b.anchor	FARMING_AREA	0	NPOLY	territory:-3511:-3011:178522,-46566|179311,-45798|177650,-44440|176454,-45311|177276,-46355					NEEDS_GEODATA	21302|21303	73	73	1538		data/spawns/Goddard/WallOfArgos.xml
492aa8ba93bfda1335dbfbc370af9f4de5f7942f9a5a338ee17214799907f0af	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.492aa8ba93bfda1335dbfbc3	generated.farm.492aa8ba93bfda1335dbfbc3.anchor	FARMING_AREA	0	NPOLY	territory:-3101:-2501:190256,-57826|189436,-56474|187566,-58577|188135,-59610|189981,-59714					NEEDS_GEODATA	21296|21297	70	71	1538		data/spawns/Goddard/WallOfArgos.xml
494b07126852bfbc4f41976f4b16da9bd87291627f2c822d8b92337ebc5d069a	NEEDS_ANCHOR_GEODATA	GENERATED_CANDIDATE	generated.farm.494b07126852bfbc4f41976f	generated.farm.494b07126852bfbc4f41976f.anchor	FARMING_AREA	0	NPOLY	territory:-8423:-8173:-51237,-81500|-50201,-81500|-50201,-80423|-51241,-80418					NEEDS_GEODATA	18593|18594|18595|18596|18597|18598|18599|18600	80	86	2259		data/spawns/Others/KrateisCube.xml
