row_kind	family	coverage_key	source_family	status	blocker	blocker_edge_id	geo_reason	entrance_class	entrance_owner	native_condition	farm_anchor_id	internal_component_id	source_path	floor_key	proof_ref
GROUP	DEVILS_ISLE	28f24d17defb1e40d4c3f2720984755d1506822b57d5f79609094d76b122082c	DevilsIsle	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.89a06165ac4bf9277df76567	NO_PATH_WITHIN_BUFFER	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.28f24d17defb1e40d4c3f272.anchor	component.f8a915a58ecee07bec545d7b	data/spawns/Giran/DevilsIsle.xml	z:-3056:-2856	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	29463d5f8a204936fd6d1f7fb1a3720537980f8b77de364f59621fe0ad79847a	NecropolisOfTheDisciples	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31101.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.29463d5f8a204936fd6d1f7f.anchor	component.a0f27b0f5d7a1a00f782ed4b	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	z:-4940:-4740	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	TOWER_OF_INSOLENCE	29545a8470779c4c7100df8f085148ffff6d114c7957cc1beff974f30510082a	TowerOfInsolence	REACHABLE_CONDITIONAL			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NOBLESSE_CONDITIONAL	data/teleporters/town/30848.xml	NOBLESSE_TOKEN_13722_OR_NOBLES_ADENA_1000;EXACT_FLOOR_DESTINATION	generated.farm.29545a8470779c4c7100df8f.anchor	component.466c51ee761838d01643a1cf	data/spawns/Aden/TowerOfInsolence.xml	z:896:1096	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	TOWER_OF_INSOLENCE	29e0f904e6b1dcc9bad64bd5d4149a4465e5576a2fb110db2c22772d0172ea9b	TowerOfInsolence	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.32fe2ba8ff1b8dbb37a5780d	NO_PATH_WITHIN_BUFFER	NORMAL	data/teleporters/town/30848.xml	NORMAL_NATIVE	generated.farm.29e0f904e6b1dcc9bad64bd5.anchor	component.e8b7fcd9ec1c3e4343dc48be	data/spawns/Aden/TowerOfInsolence.xml	z:6961:7161	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	29f4cdd25506f6a5d8cacaa5f260d6660de78166003b55ae62d0468230bcb454	NecropolisOfSacrifice	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31095.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.29f4cdd25506f6a5d8cacaa5.anchor	component.ce7bae4e503482cb2b998003	data/spawns/Catacombs/NecropolisOfSacrifice.xml	z:-5115:-4965	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	29fd6a1983a590ef1852e4494d0bbec47da30170733ad290193248466fd12c88	CatacombOfDarkOmens	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31118.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.29fd6a1983a590ef1852e449.anchor	component.7ff0aa2ef025df3eed1760f6	data/spawns/Catacombs/CatacombOfDarkOmens.xml	z:-4936:-4736	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2a19e379290b17275b21d585162c1802c615d197748f6bc37f7f8ea90399fca0	CatacombOfDarkOmens	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31118.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2a19e379290b17275b21d585.anchor	component.7ff0aa2ef025df3eed1760f6	data/spawns/Catacombs/CatacombOfDarkOmens.xml	z:-4932:-4732	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	DEVILS_ISLE	2a5ab13cb674a6200d5ff19cdef2fff2b687abc8bfe7472307a2a83934f68d47	DevilsIsle	REACHABLE_ORDINARY			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.2a5ab13cb674a6200d5ff19c.anchor	component.7dad6e3e96728c2a7ff7af09	data/spawns/Giran/DevilsIsle.xml	z:-3764:-3564	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2a60a9b26103a40f7de9897aadf34e0919bcf3bb07fe3e936d66c82f65e1764d	CatacombOfTheApostate	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	OTHER_HOLDER_UNMODELED	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31116.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2a60a9b26103a40f7de9897a.anchor	component.57f0e0e922696c300bda0f84	data/spawns/Catacombs/CatacombOfTheApostate.xml	z:-8201:-8051	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2a66a50f8960e89c914744b256f1a0c60b17c1264b6418653f99d5d4457cc30b	NecropolisOfTheDisciples	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31101.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2a66a50f8960e89c914744b2.anchor	component.a0f27b0f5d7a1a00f782ed4b	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	z:-4936:-4736	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2abf69ec00b777339013198cc5df9487fdf0bad19fd0a760d3cf8d7811b62347	CatacombOfTheWitch	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31117.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2abf69ec00b777339013198c.anchor	component.acae4dfbcc94433b54ab8989	data/spawns/Catacombs/CatacombOfTheWitch.xml	z:-5464:-5264	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2b4188b0ab61c62d92bc2a5b9f5fa158012530c67a76406d8201fd513420c6f2	CatacombOfTheHeretic	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31114.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2b4188b0ab61c62d92bc2a5b.anchor	component.ac3253d25593857c65682608	data/spawns/Catacombs/CatacombOfTheHeretic.xml	z:-7945:-7795	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	DEVILS_ISLE	2b62b01782e484a9d8d6e20d934acfea0f6de17efa4df7d313283b5a09099b66	DevilsIsle	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.fcccd43185d5d96660b18ef9	NO_PATH_WITHIN_BUFFER	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.2b62b01782e484a9d8d6e20d.anchor	component.9d855ecdaec0c033d5dd0519	data/spawns/Giran/DevilsIsle.xml	z:-3464:-3264	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2bd572419a9adb3789fbf99af637c351ea1cc4e00638d2c4b99cda4e95cb16f5	CatacombOfTheForbiddenPath	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31119.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2bd572419a9adb3789fbf99a.anchor	component.137ee57453c450cb1450f091	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml	z:-9612:-9412	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	DEVILS_ISLE	2cc58b1a38dda7cf0aa18860b2be2703dcc532783244b93a793fd59feba10895	DevilsIsle	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.1c280f5ae3cba48186bb2cf3	NO_PATH_WITHIN_BUFFER	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.2cc58b1a38dda7cf0aa18860.anchor	component.b1474d324cb4546b583f5011	data/spawns/Giran/DevilsIsle.xml	z:-3464:-3264	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	IVORY_TOWER	2d32bdebdb137fca96b7641029a87234cadf94cd94de1fd0e23f322a20bf834e	IvoryTower	CONTENT_TELEPORT_SEMANTIC_BLOCKED	CONTENT_TELEPORT_SEMANTIC_BLOCKED	IVORY_OTHER	NO_PROVEN_NATIVE_ENTRY_TO_ROOM	NORMAL	data/teleporters/town/30177.xml	NORMAL_NATIVE	generated.farm.2d32bdebdb137fca96b76410.anchor	component.d2540f22de6143b2d3545771	data/spawns/Oren/IvoryTower.xml	z:-3652:-3052	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2d7a858e21c84292c89bb6802b547411244cd7b09a6583651a09c8c7675163c5	CatacombOfTheHeretic	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31114.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2d7a858e21c84292c89bb680.anchor	component.ac3253d25593857c65682608	data/spawns/Catacombs/CatacombOfTheHeretic.xml	z:-7949:-7799	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2d8cff9cca38c2cab30f31564fbae980ed35c9ad51e8ce63c59163f6827f9b11	NecropolisOfTheDisciples	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31101.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2d8cff9cca38c2cab30f3156.anchor	component.a0f27b0f5d7a1a00f782ed4b	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	z:-4936:-4736	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2ddd5ca1723fbd4350de8c15401970a76c6fa6fc0893f627545d24b5a500fc0f	NecropolisOfTheSaints	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31102.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2ddd5ca1723fbd4350de8c15.anchor	component.25ffd0d249e9435bb5e4c376	data/spawns/Catacombs/NecropolisOfTheSaints.xml	z:-5468:-5268	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2e22b7f7fee9eda5e1d9c2e823756d16d622f4bcb08e1445862175439878dcf0	NecropolisOfDevotion	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31099.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2e22b7f7fee9eda5e1d9c2e8.anchor	component.4f51ad139140e844e92eec35	data/spawns/Catacombs/NecropolisOfDevotion.xml	z:-4776:-4626	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2ef967be2a098437fd8e58c550857afe8091c8a25be3697b99bf185492cc32bf	CatacombOfTheWitch	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31117.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2ef967be2a098437fd8e58c5.anchor	component.acae4dfbcc94433b54ab8989	data/spawns/Catacombs/CatacombOfTheWitch.xml	z:-5464:-5264	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	TOWER_OF_INSOLENCE	2fada487fac12271c0037c27232db643d1db664520c072236253f2e23e60d04e	TowerOfInsolence	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.f4c212e862f7165460fba49c	NO_PATH_WITHIN_BUFFER	NORMAL	data/teleporters/town/30848.xml	NORMAL_NATIVE	generated.farm.2fada487fac12271c0037c27.anchor	component.e3a795c7ee3945430982959b	data/spawns/Aden/TowerOfInsolence.xml	z:-684:-484	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2fb0193af98dcc2f57a373809e996e944851147ae1009baf6466d69ed21bdf5b	CatacombOfTheForbiddenPath	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31119.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2fb0193af98dcc2f57a37380.anchor	component.137ee57453c450cb1450f091	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml	z:-9612:-9412	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2fc61e68b781ea77503e4b76b5cac89f35a2cd3827afaa0af9ae47ee7fd55488	NecropolisOfThePilgrims	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31096.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2fc61e68b781ea77503e4b76.anchor	component.cbddc918f33160dda52bb64d	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	z:-5446:-5296	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	2fd48d343710dce716912c2370807654009adadced6c2d68776afd9fdc073c8d	CatacombOfTheWitch	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31117.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.2fd48d343710dce716912c23.anchor	component.acae4dfbcc94433b54ab8989	data/spawns/Catacombs/CatacombOfTheWitch.xml	z:-5464:-5264	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	DEVILS_ISLE	2fe934bf9b1f2ea6ecf22537baf8dcedf20c87d8ad40e836b43f2b6de832b486	DevilsIsle	REACHABLE_ORDINARY			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.2fe934bf9b1f2ea6ecf22537.anchor	component.7dad6e3e96728c2a7ff7af09	data/spawns/Giran/DevilsIsle.xml	z:-3620:-3420	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	TOWER_OF_INSOLENCE	30885b273c841b3ff2e45627702f91ce28efb1211a34f19a7c8caa56a88c6f1a	TowerOfInsolence	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.7a6f2f6b95f31aec82b3aef3	NO_PATH_WITHIN_BUFFER	NORMAL	data/teleporters/town/30848.xml	NORMAL_NATIVE	generated.farm.30885b273c841b3ff2e45627.anchor	component.99dcad1a15840c409f9d1a6a	data/spawns/Aden/TowerOfInsolence.xml	z:4938:5288	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	30d33bf4c637d6c2112a24eb565ceff18de4b973af6bffab037eff1e0e63a783	CatacombOfDarkOmens	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31118.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.30d33bf4c637d6c2112a24eb.anchor	component.7ff0aa2ef025df3eed1760f6	data/spawns/Catacombs/CatacombOfDarkOmens.xml	z:-4936:-4736	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	30f61be39ea53798d6fec605169f35a8e1427b88f158921d1da411e814f847b5	NecropolisOfDevotion	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31099.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.30f61be39ea53798d6fec605.anchor	component.4f51ad139140e844e92eec35	data/spawns/Catacombs/NecropolisOfDevotion.xml	z:-4775:-4625	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	3126ff3f19cb0b0cbb14edcb694d39b8bab6ee74acad32feb6bbb6c28e1e192a	CatacombOfTheHeretic	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31114.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.3126ff3f19cb0b0cbb14edcb.anchor	component.ac3253d25593857c65682608	data/spawns/Catacombs/CatacombOfTheHeretic.xml	z:-7942:-7792	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	IMPERIAL_TOMB	31d3d6cc3b1f562a81bcb068e458e4002891231f4493f98c8b2c7fda824e3e4f	ImperialTomb	REACHABLE_CONDITIONAL			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NOBLESSE_CONDITIONAL	data/teleporters/town/31275.xml	NOBLESSE_TOKEN_13722_OR_NOBLES_ADENA_1000	generated.farm.31d3d6cc3b1f562a81bcb068.anchor	component.30e5cb07315a67a8381cbe8d	data/spawns/Goddard/ImperialTomb.xml	z:-2775:-2475	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	DEVILS_ISLE	32030ead7ab63c0f3ff5d307a14b57b2a86c3321c3f1ad8481366bf277784961	DevilsIsle	REACHABLE_ORDINARY			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.32030ead7ab63c0f3ff5d307.anchor	component.7dad6e3e96728c2a7ff7af09	data/spawns/Giran/DevilsIsle.xml	z:-3808:-3608	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	322088d8e2413ec8dda897f962f50d2dacb62b8186742192ee398919d69b780f	CatacombOfTheWitch	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31117.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.322088d8e2413ec8dda897f9.anchor	component.acae4dfbcc94433b54ab8989	data/spawns/Catacombs/CatacombOfTheWitch.xml	z:-5464:-5264	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	TOWER_OF_INSOLENCE	3236e8990f1472c15614db024530c684181800f170aa76aad579a7afa547e103	TowerOfInsolence	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.9b6dea5811bbee966202b783	NO_PATH_WITHIN_BUFFER	NORMAL	data/teleporters/town/30848.xml	NORMAL_NATIVE	generated.farm.3236e8990f1472c15614db02.anchor	component.a8d7176ce477e121053ae874	data/spawns/Aden/TowerOfInsolence.xml	z:4940:5290	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	DEVILS_ISLE	32ffd656856492185c94d6c7133ced9213917612717010ad6c360198304dd9a6	DevilsIsle	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.2ad75e41b4457c11d9f57392	PATH_SEGMENT_BLOCKED	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.32ffd656856492185c94d6c7.anchor	component.80d09a3ec083a851c10fe6af	data/spawns/Giran/DevilsIsle.xml	z:-3624:-3424	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	IMPERIAL_TOMB	33630bee515c5257b2db0fe8e1ab7526b102194ef25d2285429494b0241be946	ImperialTomb	REACHABLE_CONDITIONAL			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NOBLESSE_CONDITIONAL	data/teleporters/town/31275.xml	NOBLESSE_TOKEN_13722_OR_NOBLES_ADENA_1000	generated.farm.33630bee515c5257b2db0fe8.anchor	component.30e5cb07315a67a8381cbe8d	data/spawns/Goddard/ImperialTomb.xml	z:-2778:-2478	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	336edb6d4915e749622dc1cad9a9460ed58ed3de51b25825840f9699e1bcb62f	NecropolisOfTheDisciples	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31101.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.336edb6d4915e749622dc1ca.anchor	component.a0f27b0f5d7a1a00f782ed4b	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	z:-4936:-4736	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	33bbac33c48859b4b7e4b4b86eb42e3905a0419369f3de6524a3e0439076bce9	NecropolisOfMartyrdom	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31100.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.33bbac33c48859b4b7e4b4b8.anchor	component.7f829cb88cce9a71650cf187	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	z:-4864:-4664	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	340044959286187ac023ca9379947f01dc67f50a16489c05a6e33e19d41fbc3d	CatacombOfDarkOmens	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31118.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.340044959286187ac023ca93.anchor	component.7ff0aa2ef025df3eed1760f6	data/spawns/Catacombs/CatacombOfDarkOmens.xml	z:-4932:-4732	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	TOWER_OF_INSOLENCE	3413c5fcc9c6f53a135987ee7e42e4c866885bbbdb2596a1be8a4f7c804c5e6a	TowerOfInsolence	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.197ac56e773c14b908d50e0d	NO_PATH_WITHIN_BUFFER	NORMAL	data/teleporters/town/30848.xml	NORMAL_NATIVE	generated.farm.3413c5fcc9c6f53a135987ee.anchor	component.946bc50fb4f9b7d5dc1e33a8	data/spawns/Aden/TowerOfInsolence.xml	z:-3644:-3444	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	34983e4180282ea7b921031376e8ee75c5ad0a6cc0369484154c55f6a4ef7d60	CatacombOfTheBranded	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31115.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.34983e4180282ea7b9210313.anchor	component.423662c72ad86bfe886c3b61	data/spawns/Catacombs/CatacombOfTheBranded.xml	z:-5014:-4864	data/phantoms/evidence/live002-content-anchor-geo.tsv
