coverage_key	family	status	candidate_index	anchor_x	anchor_y	anchor_z	local_x	local_y	local_z	attempts	collision_proof
30f61be39ea53798d6fec605169f35a8e1427b88f158921d1da411e814f847b5	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-47313	79103	-4736	-47297	79103	-4736	1	STATIC_XML_CLEAR
3126ff3f19cb0b0cbb14edcb694d39b8bab6ee74acad32feb6bbb6c28e1e192a	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-42544	-244578	-7904	-42528	-244578	-7904	1	STATIC_XML_CLEAR
31d3d6cc3b1f562a81bcb068e458e4002891231f4493f98c8b2c7fda824e3e4f	IMPERIAL_TOMB	VALID	1	175071	-75345	-2728	175087	-75345	-2728	1	STATIC_XML_CLEAR
32030ead7ab63c0f3ff5d307a14b57b2a86c3321c3f1ad8481366bf277784961	DEVILS_ISLE	VALID	1	45666	212569	-3752	45682	212569	-3752	1	STATIC_XML_CLEAR
322088d8e2413ec8dda897f962f50d2dacb62b8186742192ee398919d69b780f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	145074	88092	-5424	145090	88092	-5424	1	STATIC_XML_CLEAR
3236e8990f1472c15614db024530c684181800f170aa76aad579a7afa547e103	TOWER_OF_INSOLENCE	VALID	1	115584	17252	4976	115600	17252	4976	1	STATIC_XML_CLEAR
32ffd656856492185c94d6c7133ced9213917612717010ad6c360198304dd9a6	DEVILS_ISLE	VALID	1	47437	211609	-3592	47453	211609	-3592	1	STATIC_XML_CLEAR
33630bee515c5257b2db0fe8e1ab7526b102194ef25d2285429494b0241be946	IMPERIAL_TOMB	VALID	1	177900	-75318	-2728	177916	-75318	-2728	1	STATIC_XML_CLEAR
336edb6d4915e749622dc1cad9a9460ed58ed3de51b25825840f9699e1bcb62f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	178350	-12992	-4896	178366	-12992	-4896	1	STATIC_XML_CLEAR
33bbac33c48859b4b7e4b4b86eb42e3905a0419369f3de6524a3e0439076bce9	SSQ_CATACOMBS_NECROPOLIS	VALID	1	128937	132776	-4824	128953	132776	-4824	1	STATIC_XML_CLEAR
340044959286187ac023ca9379947f01dc67f50a16489c05a6e33e19d41fbc3d	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-11032	18109	-4896	-11016	18109	-4896	1	STATIC_XML_CLEAR
3413c5fcc9c6f53a135987ee7e42e4c866885bbbdb2596a1be8a4f7c804c5e6a	TOWER_OF_INSOLENCE	VALID	1	114648	16079	-3608	114664	16079	-3608	1	STATIC_XML_CLEAR
34983e4180282ea7b921031376e8ee75c5ad0a6cc0369484154c55f6a4ef7d60	SSQ_CATACOMBS_NECROPOLIS	VALID	1	54991	170693	-4976	55007	170693	-4976	1	STATIC_XML_CLEAR
351543fd990f16534e3f9feff79cf097f87195566857f2cadd00256ad7d3a326	SSQ_CATACOMBS_NECROPOLIS	VALID	1	93130	211674	-5432	93146	211674	-5432	1	STATIC_XML_CLEAR
3588e5c8988f06d4ceca49d27d88268620bb3386e6b0302e6a5fd62535cfe891	TOWER_OF_INSOLENCE	VALID	1	114677	14743	1944	114693	14743	1944	1	STATIC_XML_CLEAR
36715714c54c1ca62f741941cd479566c7e96713cc74fb23d00a80c9074f76f6	DEVILS_ISLE	VALID	1	51413	205551	-4000	51429	205551	-4000	1	STATIC_XML_CLEAR
367ef00209b76ec30dc5a704036dfd16a49dc04aeb337843683594ac5b0ea7a6	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-51872	214743	-5080	-51856	214743	-5080	1	STATIC_XML_CLEAR
36d876c83cca0fb5e4428f1f3bd24cd3f986ef164dc203a85b5ddd4f94560940	DEVILS_ISLE	VALID	1	46423	205792	-3616	46439	205792	-3616	1	STATIC_XML_CLEAR
37579b30c23046c4efee2de604cf13258673fe729c3580f01b9442c1494b7424	SSQ_CATACOMBS_NECROPOLIS	VALID	1	178726	-15706	-4896	178742	-15706	-4896	1	STATIC_XML_CLEAR
378cb6a28e9789124c8fba40d62080444db4b2ff6c2b84ec4fa9d173c13dad9f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	172654	-7329	-4896	172670	-7329	-4896	1	STATIC_XML_CLEAR
383b2f11c773c501d5a80426f02246aa3b5b679afc413d936d9506c496b0b173	SSQ_CATACOMBS_NECROPOLIS	VALID	1	46520	121136	-5408	46536	121136	-5408	1	STATIC_XML_CLEAR
385751f2260dd472c5fdd9450da8010dc6346d76c94eb644dcc540d3582e8609	TOWER_OF_INSOLENCE	VALID	1	114244	14614	2952	114260	14614	2952	1	STATIC_XML_CLEAR
385a239327b15485053be27b74d7984c016b3526dad61ecf9f4a3839ac240a1e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-43967	215820	-5080	-43951	215820	-5080	1	STATIC_XML_CLEAR
387b0be3d56a392ad8b1e89bb751d3ff04d49c51af805ff1878d0fca66a221fc	SSQ_CATACOMBS_NECROPOLIS	VALID	1	178760	-10010	-4896	178776	-10010	-4896	1	STATIC_XML_CLEAR
38b68e68ac3353a432b2e59274e5363fbe08702192539d9234c73338c8a1b557	TOWER_OF_INSOLENCE	VALID	1	115833	15575	3960	115849	15575	3960	1	STATIC_XML_CLEAR
38ff42ddcc0311b1e4e682f952561258eb8ef1f8251a8ca79ff79b861c4cb0e6	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-46218	81494	-4736	-46202	81494	-4736	1	STATIC_XML_CLEAR
392ea33b266f0084d650762d84ca357606cc48ac03269bd8e2abe6b15a422362	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-15598	-240480	-8160	-15582	-240480	-8160	1	STATIC_XML_CLEAR
394d01a43ab95d6a6bdd5ada12d3fd6871e4283eaad2edaac6c3fd0c1d1fb7d4	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-49676	-249518	-7904	-49660	-249518	-7904	1	STATIC_XML_CLEAR
396084bbf6aac8a47ed1aae708c6f946f1c0ef0fe689e83be8e3d0892e73d3a3	SSQ_CATACOMBS_NECROPOLIS	VALID	1	83446	211236	-5432	83462	211236	-5432	1	STATIC_XML_CLEAR
3a1c061a9e55ce326ab3c6cac426430805cf9b094b381a8b903b475faf1806fb	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-21070	79618	-5168	-21054	79618	-5168	1	STATIC_XML_CLEAR
3a9be162209ff07747c647274580c372ca56a71a99d20de49f45da16ba737dc8	SSQ_CATACOMBS_NECROPOLIS	VALID	1	123254	137441	-4824	123270	137441	-4824	1	STATIC_XML_CLEAR
3b2d40192a6c2a5e067e68d31a54c58188a4360eda047f54279411613611688f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-48242	-244576	-7904	-48226	-244576	-7904	1	STATIC_XML_CLEAR
3b5553f9452f89ab745d128364dcfa51e89e20dc5c936d210c083c328e10ba2d	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-14516	-240480	-8160	-14500	-240480	-8160	1	STATIC_XML_CLEAR
3bd8505b98417cedfb4364148527b687fd04da86cea7b39b26ca23936ef0ea44	SSQ_CATACOMBS_NECROPOLIS	VALID	1	125731	137015	-4824	125747	137015	-4824	1	STATIC_XML_CLEAR
3befc0d846cd6c1108f82c3fb51a0d8223b76ce7fe2ab49b6181cc0f794d32b3	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-14540	78494	-5168	-14524	78494	-5168	1	STATIC_XML_CLEAR
3c15ba00387af7117c32f024f88eed56f6d86f611737c06770c690d4832f824d	SSQ_CATACOMBS_NECROPOLIS	VALID	1	12944	-243867	-9576	12960	-243867	-9576	1	STATIC_XML_CLEAR
3c52992cdb950669fe043d64d2b960271e3973cd80d9dd6117cfc63a0f3c1a77	IVORY_TOWER	VALID	1	88758	19467	-5272	88774	19467	-5272	1	STATIC_XML_CLEAR
3d7e77b408a6d678ac86110cb0876b78f851e293d80e7353d6217172fdc1616b	SSQ_CATACOMBS_NECROPOLIS	VALID	1	175360	-11543	-4896	175376	-11543	-4896	1	STATIC_XML_CLEAR
3d93145133cdb9d41a7fc1536050a20015ca4abd5e2409a1331f7851f773d4d4	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-44659	-247170	-7904	-44643	-247170	-7904	1	STATIC_XML_CLEAR
3ec8ab2927080b096f96c20296ca0d3bfc9b17df037e97b8e9560d5708cc2a34	SSQ_CATACOMBS_NECROPOLIS	VALID	1	55372	172418	-4976	55388	172418	-4976	1	STATIC_XML_CLEAR
3ec95888f5d87f3a6a17cba0da5683eb7ab878c8318be1ac6591acbca98739e7	SSQ_CATACOMBS_NECROPOLIS	VALID	1	89134	209218	-5432	89150	209218	-5432	1	STATIC_XML_CLEAR
3f09e7b9f6a783e6bf6e24979d24f6f7f5a504d9e9dbc1e27426b334985d418e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	182975	-13028	-4896	182991	-13028	-4896	1	STATIC_XML_CLEAR
3f1497cd3cf69b18164eb3d88db78887a2740cf95547b345ccd5111286ca01a5	DEVILS_ISLE	VALID	1	45282	216235	-3904	45298	216235	-3904	1	STATIC_XML_CLEAR
3f6dc2670fb114808c8d7b12356d821c937080fcf8f541427361b6aae446fa31	DEVILS_ISLE	VALID	1	53489	210757	-2456	53505	210757	-2456	1	STATIC_XML_CLEAR
403a97d5d0f4793379684a5187d3741e246d08732c7873c25d2f40ca2a53d99f	TOWER_OF_INSOLENCE	VALID	1	112654	16058	-640	112670	16058	-640	1	STATIC_XML_CLEAR
40af9f40b57ea9cd42e3aaf70d0b04039c0bffc549aa7c89f7d859df43630ca2	DEVILS_ISLE	VALID	1	52214	215156	-3336	52230	215156	-3336	1	STATIC_XML_CLEAR
411bb1eea7867f144db6f36cc7ea18b97668a7051bbabc15949574a2696730bf	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-17102	85440	-5168	-17086	85440	-5168	1	STATIC_XML_CLEAR
419347cbcb442f2e7dc003dad442ccd3a4153e30e087c42fee7fb31fe613ef14	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-51872	217541	-5080	-51856	217541	-5080	1	STATIC_XML_CLEAR
4193b9085223359f9148e1553a7a9cbbdd6e367dce325446f593864c986ab8fd	SSQ_CATACOMBS_NECROPOLIS	VALID	1	56877	170300	-4976	56893	170300	-4976	1	STATIC_XML_CLEAR
41f9a2919fea6b533d03885dcf0c001cb4391f65f69e69e261f87d359902a408	DEVILS_ISLE	VALID	1	53842	209964	-2464	53858	209964	-2464	1	STATIC_XML_CLEAR
420e0649ca6d8ecf25fb5ab2e233b62e5dac8f898c44d2669347ff29ff05a5f9	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-51880	-240364	-7904	-51864	-240364	-7904	1	STATIC_XML_CLEAR
42a564e97d407a738d1ed79765a2ba140fc3cd666f9812c902fc26e086171872	IVORY_TOWER	VALID	1	75452	11248	-3576	75468	11248	-3576	1	STATIC_XML_CLEAR
42c21eb147079f78824965a17a0dbedea6d72e506956825143889371e3d30763	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-47274	210124	-5080	-47258	210124	-5080	1	STATIC_XML_CLEAR
43d851df785841e3406a683d8a14e1163de5924f8676e4890647d9b196dfd14b	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-51870	220430	-5080	-51854	220430	-5080	1	STATIC_XML_CLEAR
43ebc61747fc037eabbc58fc45e1aaefee66d68b7d45600150da4f8f200622c1	DEVILS_ISLE	VALID	1	52149	205402	-3880	52165	205402	-3880	1	STATIC_XML_CLEAR
448c9e186db2db4ceb90572e0086d2e6c828e9bf8ffa0bb10f691c7166622b6c	TOWER_OF_INSOLENCE	VALID	1	113025	16454	2952	113041	16454	2952	1	STATIC_XML_CLEAR
448da77da57467971067762bfbbb7fbbd8530d5d9bf7dc3c262707308d52d5a5	SSQ_CATACOMBS_NECROPOLIS	VALID	1	85896	213808	-5432	85912	213808	-5432	1	STATIC_XML_CLEAR
44d106775916043501d3f16389b0107edfbf2fa3577f6d190e5d7b4f3a95ebdb	DEVILS_ISLE	VALID	1	49849	211615	-3224	49865	211615	-3216	1	STATIC_XML_CLEAR
457afc7a1392e9098a4596d7ffd935db575d4a61cef7511ec80d0b00e3a50fb5	TOWER_OF_INSOLENCE	VALID	1	115906	14853	-3608	115922	14853	-3608	1	STATIC_XML_CLEAR
469706f42aed03ca8752f5135e0f622e4907f8441cd8dee6ce1feaaf0afe6a52	DEVILS_ISLE	VALID	1	41978	203094	-3920	41994	203094	-3920	1	STATIC_XML_CLEAR
469d9b019e3d08345ffcf0bd3a7e8e1f1ec9c0573612b12574f94aa07faca809	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-47264	214734	-5080	-47248	214734	-5080	1	STATIC_XML_CLEAR
469ef1a912f672d5fb64029f93fb93fa9cc12e08301b84e54a21c0c2da5c0706	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-44623	-242698	-7904	-44607	-242698	-7904	1	STATIC_XML_CLEAR
48af8faa2858e8d26089141b4734082d5de438b2ed7d1547570f8cda886dda45	SSQ_CATACOMBS_NECROPOLIS	VALID	1	92140	213185	-5432	92156	213185	-5432	1	STATIC_XML_CLEAR
48c287dc67f97df661603678bd498459d5376cfe42b5952e58b654252eb44c0b	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-43632	-239973	-7904	-43616	-239973	-7904	1	STATIC_XML_CLEAR
4908724b6fd903b2de5617bbe3dab8650509a721620ad654296b61504325440c	SSQ_CATACOMBS_NECROPOLIS	VALID	1	128946	137396	-4824	128962	137396	-4824	1	STATIC_XML_CLEAR
4a5c4a30c49c037c31cc44159f41afce721597bab4d742ceef01e3fa47ba365e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-42530	216216	-5080	-42514	216216	-5080	1	STATIC_XML_CLEAR
4aaf987767efa5870bbaabda437a6a0161371538ada8d829c423b1a12a597b92	SSQ_CATACOMBS_NECROPOLIS	VALID	1	144416	85733	-5424	144432	85733	-5424	1	STATIC_XML_CLEAR
4b2913db19c188b1c443f53280728dddd18943b52d524eac1580d066b61abfbc	IVORY_TOWER	VALID	1	91047	1137	-3720	91063	1137	-3720	1	STATIC_XML_CLEAR
4babb777e37a9765fa10ea31b18d7ffdf6a371bb7c105855ed15d77c7ebd9d7d	SSQ_CATACOMBS_NECROPOLIS	VALID	1	50065	171456	-4976	50081	171456	-4976	1	STATIC_XML_CLEAR
4c23e39a46e3f0aa455ab8d7d23809bc969a59fe0fbe55ed84352077fbd732bf	SSQ_CATACOMBS_NECROPOLIS	VALID	1	53784	177890	-4976	53800	177890	-4976	1	STATIC_XML_CLEAR
4c2b59d00cddc6b6d35a6d78885865f345bc896692847ee3a0fce31db365a19e	TOWER_OF_INSOLENCE	VALID	1	113725	18327	928	113741	18327	928	1	STATIC_XML_CLEAR
4c3e6885af6c3318278589eb5caf4eef278a0f9eaa59c6146f9ebf72ac8083bd	SSQ_CATACOMBS_NECROPOLIS	VALID	1	124320	137431	-4824	124336	137431	-4824	1	STATIC_XML_CLEAR
4c652ae78e260a44351f9dae808e1675f320410a866cb173c5f6096c81d80195	TOWER_OF_INSOLENCE	VALID	1	113719	15114	6992	113735	15114	6992	1	STATIC_XML_CLEAR
4c82aa9092c063826bda32ac0a17218e00430a9766adc0b4175815deef8ca3ff	SSQ_CATACOMBS_NECROPOLIS	VALID	1	49459	170302	-4976	49475	170302	-4976	1	STATIC_XML_CLEAR
4c95f843fa9172d2f6ad0aa6922404a17058a1934de9b95c8347046b57e21c97	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-50039	81183	-4736	-50023	81183	-4736	1	STATIC_XML_CLEAR
4e7798c51196e4169e0dc2a0c082c673cba17c29786c310ef8350d5bc4c6222e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	117300	174004	-5432	117316	174004	-5432	1	STATIC_XML_CLEAR
4ebc0ce46945ce7715b986108531b3d139ec55b2f2fef3cddfbfd93fe6dab87e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-41565	220424	-5080	-41549	220424	-5080	1	STATIC_XML_CLEAR
4ee3ec4e852d5a76105439f3d11dccbfff624237bb9b861b571d512bb02f9047	SSQ_CATACOMBS_NECROPOLIS	VALID	1	119774	136266	-4824	119790	136266	-4824	1	STATIC_XML_CLEAR
4f0b1780f352370bcdae7327900003d8ffa285bbab4a98df714c44c3d27777a7	IMPERIAL_TOMB	VALID	1	186549	-78098	-6608	186565	-78098	-6608	1	STATIC_XML_CLEAR
4f3be7fae963d8c88704f4a863f9d63b2215cd09008cb725f31a6114d3a12345	IMPERIAL_TOMB	VALID	1	186542	-83852	-5320	186558	-83852	-5320	1	STATIC_XML_CLEAR
4f64fdce56d363b17118751d435d404c138b1b4157d9bb92c8bee2171b0f3acf	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-48772	218554	-5080	-48756	218554	-5080	1	STATIC_XML_CLEAR
500370478e36f602011a23047ebf3a3cc44c9f0ba608aff1a1fd1135a12d310c	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-47950	217267	-5080	-47934	217267	-5080	1	STATIC_XML_CLEAR
50625251b1d82d0e173de6140459f920b613940c2cfb516a738ae20e100015ce	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-9906	-250787	-8160	-9890	-250787	-8160	1	STATIC_XML_CLEAR
50edbeaeb650efa8c863d56194efc0a0010d0aa8ac3713bce2c237816a11e17e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	175152	-14500	-4896	175168	-14500	-4896	1	STATIC_XML_CLEAR
513fc6da7b04f723b444988615cf7624e3f6f93024a2d73b5f5242f170ef0e25	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-10192	-247426	-8160	-10176	-247426	-8160	1	STATIC_XML_CLEAR
5152587f5d52d68aa3307d15f3b4f9f462ccb45febe3eb2227b4da0dd97c8a15	DEVILS_ISLE	VALID	1	45728	207494	-3696	45744	207494	-3696	1	STATIC_XML_CLEAR
516eed16801fe4480840055e03d5e2be0785a54a2523021322c491ea5b450012	TOWER_OF_INSOLENCE	VALID	1	115968	14730	-5096	115984	14730	-5096	1	STATIC_XML_CLEAR
516fe93c4e16a4610b09d4c0d809e33c47119036f21e29bef7f2577db4f02c88	DEVILS_ISLE	VALID	1	52518	214410	-4216	52534	214410	-4216	1	STATIC_XML_CLEAR
51c1b286f156a3bfa45512302f70858a9582f1d472e1621910e7c1c5a62040d4	TOWER_OF_INSOLENCE	VALID	1	113392	17344	-3608	113408	17344	-3608	1	STATIC_XML_CLEAR
523eb9b033a631cbf9fd28cea7e727f1d691b589c2a15bcac70332b0166b0d01	SSQ_CATACOMBS_NECROPOLIS	VALID	1	53672	174533	-4976	53688	174533	-4976	1	STATIC_XML_CLEAR
5300571cf1c6ca7f0169b40424c2ac55c2faed18ec626fae259603c180327635	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-17102	-248064	-8160	-17086	-248064	-8160	1	STATIC_XML_CLEAR
546d3f99ff24ffb26b4b346c222f3b26650110211c1a9cafaf73e8377904e81f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-48239	-245668	-7904	-48223	-245668	-7904	1	STATIC_XML_CLEAR
54b4a5284bb69a860c5ba3a6e78feba8e96ad2082d1959c5929c0368e51adaad	DEVILS_ISLE	VALID	1	50879	209960	-2704	50895	209960	-2704	1	STATIC_XML_CLEAR
55498f75b3f89b093438b5d2aca054326ba862b1400c9d4ea01e82e4e8e2a737	SSQ_CATACOMBS_NECROPOLIS	VALID	1	120089	133469	-4824	120105	133469	-4824	1	STATIC_XML_CLEAR
557af73c900d6b66ddff163692dad0c30ca803f6f4da1663d4d0a9212f9d261c	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-44032	214125	-5080	-44016	214125	-5080	1	STATIC_XML_CLEAR
55ec6aa3e806603201289dadbc8daab00781aec3f432c7eb9bf7eee5e72c7e57	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-43507	-249896	-7904	-43491	-249896	-7904	1	STATIC_XML_CLEAR
562889de3bc9c19b5901bd74debf8b1fe224143496bda9511051d7afe2397efa	DEVILS_ISLE	VALID	1	55049	209949	-2464	55065	209949	-2464	1	STATIC_XML_CLEAR
5632cfb1cce511d2b39feb92e258d2364ba7880a14d9d96489cc197eca26109c	SSQ_CATACOMBS_NECROPOLIS	VALID	1	53057	120424	-5408	53073	120424	-5408	1	STATIC_XML_CLEAR
56baaab98d4698275fd093787b729fbef13802670f6ac5ceca571cd22a8d6218	SSQ_CATACOMBS_NECROPOLIS	VALID	1	89476	217152	-5432	89492	217152	-5432	1	STATIC_XML_CLEAR
57959750134e973f8d5848e8723c1fd737726d1115debea0e806fe250f346842	SSQ_CATACOMBS_NECROPOLIS	VALID	1	45245	120646	-5408	45261	120646	-5408	1	STATIC_XML_CLEAR
5844391794232531818c2c53bfb29285a8d3e1ef5f5eb50853c2777358e80b63	DEVILS_ISLE	VALID	1	47276	209176	-3584	47292	209176	-3584	1	STATIC_XML_CLEAR
5864c5a21d13b5080a6dea92abf0d222a6adfd4e963806af132f4aecbcfbf454	DEVILS_ISLE	VALID	1	50035	208692	-3728	50051	208692	-3728	1	STATIC_XML_CLEAR
58a5792e0f4846c168219a76807dd86f743eff87bc8861c1b5b74f611d7c092e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	149585	81794	-5424	149601	81794	-5424	1	STATIC_XML_CLEAR
58c12a75046452e4b831cec2b77cfd4c331380b295d2aab0865bcec45fa49ef9	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-14410	81329	-5168	-14394	81329	-5168	1	STATIC_XML_CLEAR
58e7efa4ffc5c3fe89bc3822fc5e5d5bb589d903243cee5f4328d0c7f229951b	DEVILS_ISLE	VALID	1	51773	214789	-4004	51789	214789	-4004	1	STATIC_XML_CLEAR
58fba6c9b4e4d94dcb5c542fd390b8bd58a632ae10176372f60e9afed1eb43a2	SSQ_CATACOMBS_NECROPOLIS	VALID	1	113749	178014	-5432	113765	178014	-5432	1	STATIC_XML_CLEAR
58fbbfeaf2481377ebcf20be01e91f6771a72b147557e9ea4b91ed43dd18eb72	SSQ_CATACOMBS_NECROPOLIS	VALID	1	116224	174010	-5432	116240	174010	-5432	1	STATIC_XML_CLEAR
5a59986eb13c2872301329179e2881be9a24e29246b1a25199935920d60e2280	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-18992	84352	-5168	-18976	84352	-5168	1	STATIC_XML_CLEAR
5acceca200d29d2455dd8ed9fa93cb94c76f40ee4e84bf5ad632284616105136	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-9908	-246176	-8160	-9892	-246176	-8160	1	STATIC_XML_CLEAR
5aea64959cc3502b4b0d8f422efcecaf0d26bc759e0db6a153a8a17a2f5ac315	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-14509	-245091	-8160	-14493	-245091	-8160	1	STATIC_XML_CLEAR
5b33ae70cbe06073e909d4865f72db38cf5bd0687155ab6f3a39103994fc3440	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-15688	77377	-5168	-15672	77377	-5168	1	STATIC_XML_CLEAR
5bb65a568a31ac59423e5f35080cd466b59bae6997312e4f1982f863d61680c5	DEVILS_ISLE	VALID	1	53438	215871	-4056	53454	215871	-4056	1	STATIC_XML_CLEAR
5bbf966f9ce625e2febbeb646361a069baa0f4ee7555e7e479cc3e94b3968457	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-45837	80067	-4736	-45821	80067	-4736	1	STATIC_XML_CLEAR
5c061c15eff3f38fbc952b797dc9c6d48052a5b7b31ebcd2dfe41e999a3478d7	SSQ_CATACOMBS_NECROPOLIS	VALID	1	46582	174916	-4976	46598	174916	-4976	1	STATIC_XML_CLEAR
5ca2e6703bc6853ba0e330cbd3b822b54d49d85936333584d1e1cf7303fd44a0	TOWER_OF_INSOLENCE	VALID	1	115566	15108	2952	115582	15108	2952	1	STATIC_XML_CLEAR
5d2bbf5dd9f3aa05ae7d4995ab41e28b2866fb18b8346685b9e500033971f005	SSQ_CATACOMBS_NECROPOLIS	VALID	1	55545	117837	-5408	55561	117837	-5408	1	STATIC_XML_CLEAR
5d3cd04379ef25e8a5b7376ea4651eb14131f5f8932c01edeae680bb4de34324	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-16788	83077	-5168	-16772	83077	-5168	1	STATIC_XML_CLEAR
5d931d2554ab1325a6573184f44ad61c991864fb37e0e1938b6b7ca2a5a7bf29	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-45512	87583	-4736	-45496	87583	-4736	1	STATIC_XML_CLEAR
5e91fbc729b811c8dda389082a25454e0184e7e29f60aab77c23656e282372c2	SSQ_CATACOMBS_NECROPOLIS	VALID	1	143250	84296	-5424	143266	84296	-5424	1	STATIC_XML_CLEAR
5ff4440a1e081d06c2712b6a67db76d20c0da55c985cdeea113aadb33c336b32	DEVILS_ISLE	VALID	1	51592	212516	-3344	51608	212516	-3344	1	STATIC_XML_CLEAR
602209bcafc49701c110fad81f8069733822562d1c76e4da8b4943dc85a1461c	SSQ_CATACOMBS_NECROPOLIS	VALID	1	177248	-11924	-4896	177264	-11924	-4896	1	STATIC_XML_CLEAR
60eb63e76289052af6c2fece8ac28f51d1d4ba311e708f210d5b3c323341b327	IVORY_TOWER	VALID	1	90088	28605	-3592	90104	28605	-3592	1	STATIC_XML_CLEAR
6164c05545d1fd083289c9f9856953f62a8a81713486b7012fadca97b311b1ab	SSQ_CATACOMBS_NECROPOLIS	VALID	1	149804	87770	-5424	149820	87770	-5424	1	STATIC_XML_CLEAR
61abcaf9558faaf3ac5d0be9d003799ec606019dadd1287a095f7ca2e8104b01	TOWER_OF_INSOLENCE	VALID	1	116114	16672	3960	116130	16672	3960	1	STATIC_XML_CLEAR
6291986d89ade1f56ea171601d5c82af79d58892ac598929e87d8c28b42a7331	IMPERIAL_TOMB	VALID	1	180620	-82324	-6592	180636	-82324	-6592	1	STATIC_XML_CLEAR
639007d287a2a0d44ffd0b66ffb75c9057514271c7cfb223ba5180bb0cf59f4f	TOWER_OF_INSOLENCE	VALID	1	115193	16587	6992	115209	16587	6992	1	STATIC_XML_CLEAR
63db0a0b15d305c2a40239c4fb4fb167cd36c771faa8a6a43d4c8ba60cbc66d0	SSQ_CATACOMBS_NECROPOLIS	VALID	1	89880	212008	-5432	89896	212008	-5432	1	STATIC_XML_CLEAR
64752e6a8e450dbda6025ef317a53ef167d657e3eaab053100f3124d051e42bc	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-51028	-249533	-7904	-51012	-249533	-7904	1	STATIC_XML_CLEAR
650569408733ceb3a2f5abba15458e3382fdba95367e9247e13e48d72edad13b	TOWER_OF_INSOLENCE	VALID	1	114612	17074	7992	114628	17074	7992	1	STATIC_XML_CLEAR
6537dde269cff4ed4f47f22ac0a01d348978cd9b61100ddedd8a756af46dae04	SSQ_CATACOMBS_NECROPOLIS	VALID	1	48466	173400	-4976	48482	173400	-4976	1	STATIC_XML_CLEAR
654e5d244a01edb4a9da37317405e13f0706513c8ba085dd7ff924fa1ef20448	TOWER_OF_INSOLENCE	VALID	1	115569	13828	5984	115585	13828	5984	1	STATIC_XML_CLEAR
65543779448d3090c1a2555758b90bbfa25091db8bce8cafe682e65bff43416b	SSQ_CATACOMBS_NECROPOLIS	VALID	1	178354	-11938	-4896	178370	-11938	-4896	1	STATIC_XML_CLEAR
6595370864f4cca65d8316dbaa990d2066aeedf69bba2fff6ccd9d4f2af9e64e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	148744	89655	-5424	148760	89655	-5424	1	STATIC_XML_CLEAR
65f2c33fbfea3c51738dfccd4e13b58595d4063e2b61a2db72080dc997568db5	IMPERIAL_TOMB	VALID	1	183670	-78108	-5960	183686	-78108	-5960	1	STATIC_XML_CLEAR
