connector_id	from_x	from_y	from_z	from_instance	to_x	to_y	to_z	to_instance
content.edge.705df7dbd61bbacb015f1783	88693	7643	-3136	0	87601	4296	-2776	0
content.edge.70e8d0166c94982d0f14a2d2	115569	13828	5984	0	116364	14361	5984	0
content.edge.71ccf5fb159e1645eb3221fa	147142	88562	-5424	0	146474	89960	-5424	0
content.edge.725497bf9993ee3aa2573538	117295	178619	-5432	0	117278	179697	-5432	0
content.edge.72973d5607be7daf3e017fde	149196	80090	-5424	0	151054	79712	-5424	0
content.edge.7352fe1fbd3c77d1373e3584	117286	184322	-5432	0	118710	183951	-5432	0
content.edge.73c8323b510a6a1e1723ab49	-51868	215828	-5080	0	-51872	214743	-5080	0
content.edge.74f20835ec61abefa9dca8ea	119774	136266	-4824	0	118631	137403	-4824	0
content.edge.75a3466f0f59a43755d11b50	149946	88866	-5424	0	148744	89655	-5424	0
content.edge.75cd54c05bd0d69280d668c6	-45486	86249	-4736	0	-45512	87583	-4736	0
content.edge.76d8183e9c287b234eb5c2c9	16939	-246011	-9576	0	18644	-246482	-9576	0
content.edge.77ee2491ca4150cc138e0a47	77325	7312	-3248	0	75452	11248	-3576	0
content.edge.78593fb9949becf186b09a5e	121900	179704	-5432	0	121895	178629	-5432	0
content.edge.78a9de489c66cb5d56026ea1	51188	174917	-4976	0	51186	175998	-4976	0
content.edge.78ccd1dfec372a89051c82fe	186556	-80988	-5960	0	189446	-80970	-6608	0
content.edge.78d06221a845fded19406259	113477	16850	928	0	112925	17804	928	0
content.edge.78eea339adbb879b11441da3	49082	214093	-3424	0	49082	213336	-3424	0
content.edge.7925bdf3e33e0c469b5767b8	51773	214789	-4004	0	52214	215156	-3336	0
content.edge.7971ebe69ebf3341ee5c5a70	55727	179484	-4976	0	56880	178882	-4976	0
content.edge.7a66d1b7b563cf1c9f1e40ce	46217	170290	-4983	0	47221	171586	-4976	0
content.edge.7a6f2f6b95f31aec82b3aef3	115833	15575	3960	0	115981	16054	4976	0
content.edge.7ade4741032504c8e45ae683	-42544	-245661	-7904	0	-42544	-244578	-7904	0
content.edge.7b203a30b8ee44ac344db68d	116180	15225	-640	0	116631	16046	-640	0
content.edge.7b4dfb9d82e202942292a74e	52214	215156	-3336	0	53438	215871	-4056	0
content.edge.7b71f39e552484099548e49d	45333	217147	-3920	0	45373	217816	-3952	0
content.edge.7c2b566d568e01763706e92c	-47156	-250267	-7904	0	-46760	-248865	-7904	0
content.edge.7d4f897cf401278f7b81270e	41837	201652	-4232	0	41607	201162	-4336	0
content.edge.7d8ca690d6b197d27ff2c01a	177900	-75318	-2728	0	180488	-75315	-2728	0
content.edge.7d91304dcdab62d58b194938	-12588	80092	-5168	0	-11758	78820	-5168	0
content.edge.7dd3fbd03e8f3426b3b9c527	49188	120366	-5408	0	49854	118930	-5408	0
content.edge.7df0bd6bae48af0a54d99664	142984	85374	-5424	0	144416	85733	-5424	0
content.edge.7e27c6ea3fee8d52cda1b892	116334	14373	928	0	115568	13868	928	0
content.edge.7ef6962b9a076629ff8bc906	113749	178014	-5432	0	112238	177026	-5432	0
content.edge.7fa54079728447a9de20e7b8	84915	15969	-4289	0	84380	11913	-5288	0
content.edge.7fbd48a679cf7a392cee59ac	81394	18546	-5288	0	81604	18912	-5288	0
content.edge.806c702c449239ce7fd43ae7	45315	215591	-3904	0	46777	215933	-3752	0
content.edge.8079a3415eed6952b24e7b50	-50710	216939	-5080	0	-49508	216144	-5080	0
content.edge.8081936fa104024438cf6269	85896	213808	-5432	0	83446	213834	-5432	0
content.edge.80825d676a8aea7aa4cc9f9e	52593	209968	-2464	0	52226	208922	-2464	0
content.edge.817e58c2c80eef3e3e04241c	114402	17854	6992	0	114652	18498	5984	0
content.edge.81bf865faa68125d4242ff34	49468	215909	-3584	0	48277	216069	-3584	0
content.edge.822ef777428b3ba330c33e09	-48536	-246909	-7904	0	-50709	-246291	-7904	0
content.edge.82840bd6f601b1ff3aad0307	84380	11913	-5288	0	87682	12715	-5288	0
content.edge.829a97c0a4ae31b45329a970	-48634	-241366	-7904	0	-47153	-242214	-7904	0
content.edge.82c189b9889f2e73365a857d	49854	118930	-5408	0	50950	118927	-5408	0
content.edge.82ea4840d75de30e664530ea	176924	-14900	-4896	0	177263	-12990	-4896	0
content.edge.83246e93fccdb4c2708d7f23	127442	134910	-4824	0	128946	137396	-4824	0
content.edge.833409508962efe4f265ef40	177263	-12990	-4896	0	178350	-12992	-4896	0
content.edge.8344e2b95486ba09c2e74c4b	-50710	216939	-5080	0	-51868	215828	-5080	0
content.edge.84924e7fd00ec0e54c6c8128	43274	212660	-3712	0	42152	212508	-3712	0
content.edge.85478c9c975d498337474e1f	127073	133182	-4824	0	128937	132776	-4824	0
content.edge.854f86ef06076653215384ee	114880	14272	6992	0	115755	14949	6992	0
content.edge.85b4f0e9a4be7f13c1273a48	114648	13646	5984	0	115569	13828	5984	0
content.edge.8611a70928ed126d518b8f50	51186	175998	-4976	0	52275	175998	-4976	0
content.edge.86c5692641d765c2b08d0236	115803	14964	1944	0	115926	15866	928	0
content.edge.87d91fef8c23ff37bc40ec0f	50065	171456	-4976	0	49459	170302	-4976	0
content.edge.8805725daeae1ead55bea782	-50584	219780	-5080	0	-51870	220430	-5080	0
content.edge.88662480901363e25771056f	113379	16122	4976	0	113273	16063	4976	0
content.edge.88b7b62d7c341d9b081cbb0d	41803	200572	-4552	0	41280	199917	-4632	0
content.edge.88cb1e51a371edcb694f75b1	114357	17162	4976	0	113536	17155	4976	0
content.edge.88f96cf360fc22d66de15d92	53340	123533	-5408	0	55554	123534	-5408	0
content.edge.89a06165ac4bf9277df76567	52220	210994	-2464	0	51929	211263	-3024	0
content.edge.89fdda183793057befcb3a0c	49528	207404	-3592	0	48241	206962	-3520	0
content.edge.8a027a531524b9832c869722	-12588	80092	-5168	0	-11094	81977	-5168	0
content.edge.8a09dc682b559e407a0647c1	146485	85380	-5424	0	146483	84282	-5424	0
content.edge.8a9c9d90a81b9733d8c603ee	-41951	218542	-5080	0	-41565	220424	-5080	0
content.edge.8b603fe2f2a945b38a4a2dd6	46520	121136	-5408	0	48337	121648	-5408	0
content.edge.8bfa0bee193c3930c8f9536a	-46222	79103	-4736	0	-45837	80067	-4736	0
content.edge.8cb7671f53afc118d564a642	50882	211620	-3024	0	50862	210942	-2904	0
content.edge.8cb7d0bced524e85f9550f5f	47964	213774	-3424	0	49082	214093	-3424	0
content.edge.8cdf9b97013f161a908eaaef	51905	123153	-5408	0	50934	123534	-5408	0
content.edge.8d0b35be559be490fa3452a8	114402	17854	6992	0	114402	17854	6992	0
content.edge.8d1f6f570884929bdaaf8ed8	178350	-12992	-4896	0	179310	-13380	-4896	0
content.edge.8d4a0fb8ea2ec364615dd85b	-18386	-244353	-8160	0	-17039	-244346	-8160	0
content.edge.8d4c14d68b800d2e2d76438c	120866	136128	-4824	0	119774	136266	-4824	0
content.edge.8d4f219e0a069de2a96fb522	48337	121648	-5408	0	49188	120366	-5408	0
content.edge.8e127199ad28da19805284b7	181064	-83400	-6592	0	183679	-83872	-5960	0
content.edge.8e350f305b2ef891bf546018	114630	17463	4976	0	114357	17162	4976	0
content.edge.8f0287d46df21396d0dbb34e	-47264	211216	-5080	0	-47230	212940	-5080	0
content.edge.8f37cb6d8c5c019e51fc38c2	180820	-81018	-4672	0	177960	-81043	-4024	0
content.edge.91a6d022ed7549fa497fe000	50862	210942	-2904	0	50879	209960	-2704	0
content.edge.920220374aa83f74658b868d	43856	217725	-3904	0	43611	218592	-3824	0
content.edge.920efbfe87997295795cbab2	45797	213402	-3752	0	45837	214210	-3752	0
content.edge.924ed724dc5ae93c78528358	87682	12715	-5288	0	89259	8053	-3184	0
content.edge.926cd2e37e80c039c249e6eb	50943	113236	-5408	0	53188	113239	-5408	0
content.edge.927337178f1a6d30a4b3353a	112930	17774	5984	0	112410	17002	5984	0
content.edge.931269ea4b6f8d9816ba17f5	-41951	218542	-5080	0	-43682	218906	-5080	0
content.edge.93150137d7e19ce692acc2e8	91396	4908	-2856	0	94230	6414	-3016	0
content.edge.93761cc7e815faa35cd44f72	-45005	-244579	-7904	0	-47154	-244576	-7904	0
content.edge.93d732e9ae1dc2b4df6c0ab8	115906	14853	-3608	0	115968	14730	-5096	0
content.edge.94a9cd82d2b25006937d234a	114612	17074	7992	0	114402	17854	6992	0
content.edge.9533aa27683f0e13087c544e	-50604	218034	-5080	0	-50710	216939	-5080	0
content.edge.956891e3f428e0442affa0f2	114360	16095	2992	0	114670	16055	3960	0
content.edge.962ef3dc7d857cccf1635003	-15999	16216	-4896	0	-15148	14944	-4896	0
content.edge.96bcad90fe3371f3e368eda1	177962	-78188	-3376	0	177900	-75318	-2728	0
content.edge.96c51cfec891692527ed9762	-44354	210856	-5080	0	-46177	210132	-5080	0
content.edge.96ecaaa391f623758d157b13	-48245	-239970	-7904	0	-50434	-239963	-7904	0
content.edge.9750d9b320a2e606f5b8674d	-13873	-247777	-8160	0	-12367	-246786	-8160	0
content.edge.9768ea95a796c1356966ce14	51281	215080	-3744	0	51773	214789	-4004	0
content.edge.97975c3c9607b22f8c64c114	115628	16025	7992	0	115193	16587	6992	0
content.edge.98945b6d7c622f8b99e7538b	43274	212660	-3712	0	43614	213590	-3712	0
content.edge.98a05f7141168dacefd811b2	41978	203094	-3920	0	42149	202205	-4112	0
content.edge.990c0a99b8b1065d2934e6cc	172671	-11906	-4896	0	172655	-12988	-4896	0
content.edge.991c5194252c02dad830c009	-43504	79486	-4736	0	-41616	79107	-4736	0
content.edge.998d165b2376658cfa11dabd	-20230	-250780	-8168	0	-19058	-249664	-8160	0
content.edge.9abff91f243d637cd9b8af4a	89880	212008	-5432	0	88051	211452	-5432	0
content.edge.9b6dea5811bbee966202b783	115156	17252	3960	0	115584	17252	4976	0
content.edge.9b898404a0d59585f91d6850	-17039	-244346	-8160	0	-15601	-245092	-8160	0
content.edge.9baa7d9a0bade2a7fab95c54	-13390	18124	-4896	0	-13399	19199	-4896	0
content.edge.9bee47abf9706797663559b5	44231	212510	-3712	0	43274	212660	-3712	0
content.edge.9c52dcd7c23614b00fe660da	15956	-244509	-9576	0	16939	-246011	-9576	0
content.edge.9ca233da6549fad5766cbf23	55603	176656	-4976	0	56878	175997	-4976	0
content.edge.9d0f291d515f8d87af91e4b1	55049	209949	-2464	0	55042	210544	-2464	0
content.edge.9d9dfbc63b3b5e5fe7a93de6	93743	213820	-5432	0	92140	213185	-5432	0
content.edge.9e49ecf1c6cfd9c558f0eb71	50865	172673	-4976	0	52262	172711	-4976	0
content.edge.9e63e045924c2816e4f1b860	-48239	-245668	-7904	0	-48536	-246909	-7904	0
content.edge.9ebdab2fc26d4a09527990a3	55166	215094	-4216	0	55163	213986	-4216	0
content.edge.9ecd8d6b5ec57291fb60a084	-48772	218554	-5080	0	-47270	220430	-5080	0
content.edge.9f418235e922e6b6e5058c77	113345	14741	-2120	0	113409	14811	-3608	0
content.edge.a02005d8cd55f915ed9432a6	124733	133753	-4824	0	124362	132786	-4824	0
content.edge.a0bb7daf9c44c79d30b64387	52964	117840	-5408	0	53654	115766	-5408	0
content.edge.a14f6f0833cd9a0a1479e0eb	114724	15551	-640	0	115430	14533	-640	0
content.edge.a19c87790093e936faf78f0d	49849	211615	-3224	0	49081	211948	-3344	0
content.edge.a1f5def33deffcbdc8dc5833	46962	176964	-4976	0	46577	178404	-4976	0
content.edge.a2a1b99e8126b4cbe1ead9a9	-48233	-250273	-7904	0	-47156	-250267	-7904	0
content.edge.a2e63a000173812dd3a23188	189446	-80970	-6608	0	189447	-78098	-7256	0
content.edge.a32f63e08e63030fa6d8311d	-48245	-239970	-7904	0	-48634	-241366	-7904	0
content.edge.a3c012f6cc4c3ac6e0fed826	-44032	214125	-5080	0	-43967	215820	-5080	0
content.edge.a3e27724d771d9a92aa58287	114360	16095	2992	0	114360	16095	2992	0
content.edge.a41382a6b9b232dc3ab80d7a	122611	136124	-4824	0	123254	137441	-4824	0
content.edge.a466ab10e5281a12132bf18a	49849	211615	-3224	0	50882	211620	-3024	0
content.edge.a4dda5b5dc6492113f727a0b	177960	-81043	-4024	0	177962	-78188	-3376	0
content.edge.a5a6de77a1477bfe5090afd4	-13390	15957	-4896	0	-11495	15586	-4896	0
content.edge.a5dffb202fac08afd9ddb9cd	146860	80638	-5424	0	146471	82086	-5424	0
content.edge.a6296958cea2e89daaacfe47	124320	137431	-4824	0	125731	137015	-4824	0
content.edge.a6831037fd638b63bb0ebbb9	115566	15108	2952	0	115566	15108	2952	0
content.edge.a6ac14a7157c9e518fef8b6a	112925	17804	928	0	113725	18327	928	0
content.edge.a6fc1c38c2f8cddcfb1f8b31	-42929	-247552	-7904	0	-44659	-247170	-7904	0
content.edge.a76a392f42e24c59c158c09c	21147	-243934	-9576	0	23236	-243887	-9576	0
content.edge.a799d5f1f7fd6cafa5384771	-51873	212594	-5080	0	-51879	210131	-5080	0
content.edge.a7e8ff2a23d2f40313703fc9	50934	123534	-5408	0	49856	123538	-5408	0
content.edge.a87813c3f50dac5daad8e90c	142984	85374	-5424	0	140750	85366	-5424	0
content.edge.a88c08b06d80afc80f142774	113892	17589	-640	0	113111	16856	-640	0
content.edge.a913fa832fae3e20945de40e	149804	87770	-5424	0	149946	88866	-5424	0
content.edge.a9209cb195588947ff1a44f9	19719	-248499	-9576	0	21477	-248530	-9576	0
content.edge.a972ff857511e28c61b1cb81	46584	210594	-3592	0	45875	211773	-3640	0
content.edge.a98e768bf3b6a01fb85cb6b9	48466	173400	-4976	0	49743	174230	-4976	0
content.edge.a9ee91ddc5a2e716a4d55f97	-45005	-244579	-7904	0	-44623	-242698	-7904	0
content.edge.aac748de37acc605a2211f59	-45512	87583	-4736	0	-43209	88762	-4736	0
content.edge.ab476255111dd1f9aeac113b	178350	-12992	-4896	0	178354	-11938	-4896	0
content.edge.ab9fa653fad5338d07babfd4	-47263	215822	-5080	0	-46172	215824	-5080	0
content.edge.abc2e472e83303fc9f4097e7	89136	213827	-5432	0	89138	214899	-5432	0
content.edge.acac7ff17c2dab24f0d461b9	114684	15216	4976	0	113760	14804	4976	0
content.edge.ad367628477799db8d263df2	178354	-11938	-4896	0	178760	-10010	-4896	0
content.edge.adcc221a60b8d8583566dada	42152	212508	-3712	0	42715	211504	-3712	0
content.edge.ae075cffa1724355765544e5	77016	23019	-3488	0	76905	23617	-3512	0
content.edge.aedc52cc4d865664ff87b56a	-20268	80830	-5168	0	-21070	79618	-5168	0
content.edge.aedfe894f28666d9c9757b00	-47280	81922	-4736	0	-47310	83708	-4736	0
content.edge.af84d92928b1ed460dae65b0	120866	136128	-4824	0	122611	136124	-4824	0
content.edge.af86cd6701fa885c94da6080	114483	17487	2952	0	114624	18491	2952	0
content.edge.afa9b00b8e43aa35e7cd37c9	113477	16850	928	0	114665	16494	928	0
content.edge.b06a0810c034085f1a93c7c2	-17812	17492	-4896	0	-19085	18116	-4896	0
content.edge.b1aa6ca3a6db0fe469a2c896	114184	14863	3960	0	114244	14614	2952	0
content.edge.b1af4753d92c3ebbf7155531	49295	176386	-4976	0	49684	178110	-4976	0
content.edge.b1e1ca8499ab6497c6175043	43854	216418	-3904	0	43856	217725	-3904	0
content.edge.b22d4e9eff8d6d6fcb107943	-45540	213140	-5080	0	-46173	214732	-5080	0
content.edge.b23bb379c82fa218fcb54e8c	-10819	13513	-4896	0	-8786	13505	-4896	0
content.edge.b27ca7729ce04b14a84cce02	50944	116752	-5408	0	50914	115030	-5408	0
content.edge.b2879177343a0defd2ba496a	97341	8281	-3696	0	95259	12469	-3536	0
content.edge.b2e8b021dcffb024c65cf699	117304	176038	-5432	0	115920	177382	-5432	0
content.edge.b2f0216b86d900c1a36e2351	-19058	-249664	-8160	0	-18925	-248578	-8160	0
content.edge.b360423386e76828c2a5d823	114658	17376	1944	0	113499	17170	1944	0
content.edge.b3bc81f121d94c20fb63688e	142864	82392	-5424	0	143250	84296	-5424	0
content.edge.b40673678c47a63a9be4768c	140750	85366	-5424	0	141168	86796	-5424	0
content.edge.b4a441d13d99d41a2a166807	82632	25193	-3520	0	84230	28886	-3480	0
content.edge.b4b05f3b7adc7c5c78d06a69	-15599	-250786	-8160	0	-14517	-250784	-8160	0
content.edge.b5054928ab3fc5c302eb9727	82180	4485	-2912	0	82057	3809	-2904	0
content.edge.b5343ab8761bc4e46398f88a	18637	-248486	-9576	0	17584	-248473	-9576	0
content.edge.b57bf378ef6567317f7b33af	-18924	-246831	-8160	0	-20218	-246174	-8160	0
content.edge.b5b34517fede895e96b580e9	172646	-9463	-4896	0	172654	-7329	-4896	0
content.edge.b605496510c4e0f7177d7e83	52650	171263	-4976	0	54991	170693	-4976	0
content.edge.b63a6cd87fad877078deb5d8	113414	174742	-5432	0	114761	174758	-5432	0
content.edge.b66c01df9ab5627c5ac7f43c	149946	88866	-5424	0	151082	89952	-5424	0
content.edge.b7db972ab794e82926057ba9	-46172	215824	-5080	0	-45798	217231	-5080	0
content.edge.b87fd974753de7d3a104b5b7	-42544	-239976	-7904	0	-43632	-239973	-7904	0
content.edge.b8ac5cb841e20ac88f27f07f	172251	-17605	-4903	0	173030	-16184	-4896	0
content.edge.b93cc03447d542472c597444	53438	215871	-4056	0	52220	217250	-3336	0
content.edge.b97a4bff56a7421099b8c744	146471	82086	-5424	0	145396	81930	-5424	0
content.edge.b9e35d38b0be2074ba63e8a9	114647	15064	7992	0	113719	15114	6992	0
content.edge.ba4ad28c6c8ca3ea0611fa60	48233	220896	-3584	0	46625	220505	-3584	0
content.edge.bb089bd96fb3b761a36795e3	115920	177382	-5432	0	116219	178603	-5432	0
content.edge.bb52927e61155271347594f4	148000	87254	-5424	0	149804	87770	-5424	0
content.edge.bbd171954153ba8df82d1c2c	-19951	78058	-5168	0	-18671	78886	-5168	0
content.edge.bbf7839283bdbb3a25537269	-13390	15957	-4896	0	-13390	18124	-4896	0
content.edge.bcb778aa74c89bbbb5215c92	122611	136124	-4824	0	124342	135190	-4824	0
content.edge.bccaf1086c8f420f9f87fafd	89134	209218	-5432	0	89866	210670	-5432	0
content.edge.bccd58ac003e672b5dd1ce54	51186	175998	-4976	0	49295	176386	-4976	0
content.edge.bdaa66be9243cb0f5b91fd21	-16787	81985	-5168	0	-15697	81987	-5168	0
content.edge.bdada4233f87fbd2679944a2	-20268	80830	-5168	0	-21387	81972	-5168	0
content.edge.be43be5989f62139eeb74489	-47270	220430	-5080	0	-46172	220432	-5080	0
content.edge.be588014c36fb40f5ee1935d	-42544	-244578	-7904	0	-45005	-244579	-7904	0
content.edge.be58943b61cbff6ed2422e58	116224	174010	-5432	0	117300	174004	-5432	0
content.edge.bf24c03f80162ecb1e56b6fb	-49324	79102	-4736	0	-47313	79103	-4736	0
content.edge.bf518d3cc57c4bab6a531330	113719	15114	6992	0	113719	15114	6992	0
content.edge.bfce10aa6f41101289238a20	116631	16046	-640	0	116405	16862	-640	0
content.edge.bfd1bc2365b28366764318e1	90280	218357	-5432	0	89476	217152	-5432	0
content.edge.c036e9e8e1f0e6392067742f	113392	17344	-3608	0	113332	17389	-5096	0
content.edge.c0a60d319bef6a28431b3945	114478	17472	2952	0	114658	17376	1944	0
content.edge.c0aaa23605bc3e37c67d7d05	-15893	-241730	-8160	0	-15598	-240480	-8160	0
content.edge.c0c02de4303162eafa5051e2	53784	177890	-4976	0	52936	179168	-4976	0
content.edge.c1543c411dd340147451fc68	-45359	-239935	-7904	0	-47156	-239971	-7904	0
content.edge.c15ff22ee8604046ebb53790	88709	25094	-3568	0	90088	28605	-3592	0
content.edge.c18352b5e1ef7fac416a5ca6	120089	133469	-4824	0	121355	134303	-4824	0
content.edge.c1c131cf4147fab194b37b7c	-41573	215826	-5080	0	-41574	214736	-5080	0
content.edge.c1d1f702fbf08efa5017c93f	81977	25550	-3488	0	82632	25193	-3520	0
content.edge.c266ff12c4535586b35f5ed9	146483	84282	-5424	0	147889	83885	-5424	0
content.edge.c2cd6f3518b0a5db62f49e90	55042	210544	-2464	0	55005	211856	-3880	0
content.edge.c30eb1752e856c923281c4c3	183679	-83872	-5960	0	186542	-83852	-5320	0
content.edge.c31abca76a286376f2ae282f	53784	177890	-4976	0	55599	178402	-4976	0
content.edge.c352411585652af9743aab45	-12367	-246786	-8160	0	-12367	-245091	-8160	0
content.edge.c496f76c3072e9f6c46a1719	113717	18309	5984	0	112930	17774	5984	0
content.edge.c49ffd8c35e0d5b747bf68d8	186699	-75915	-2826	0	186549	-78098	-6608	0
content.edge.c502daf5e8290023dfa05448	118397	173999	-5432	0	120136	173976	-5432	0
content.edge.c5c4bde1a21562b5b9f9aaf1	141876	79688	-5424	0	143610	79632	-5424	0
content.edge.c5eae55546211a3bb5ef6756	124342	135190	-4824	0	124733	133753	-4824	0
content.edge.c611c1d8578c7de478dd81d4	-47310	83708	-4736	0	-49546	83711	-4736	0
content.edge.c69f7bfa4f51d3a012f68ec8	85896	213808	-5432	0	85511	211965	-5432	0
content.edge.c6da5cc0983cf82bb01079d8	-47274	210124	-5080	0	-49296	210128	-5080	0
content.edge.c78e1a741d6d8e07295536b5	-10192	-247426	-8160	0	-9908	-246176	-8160	0
content.edge.c7d377bd596b6a78a272f61d	52275	175998	-4976	0	53784	177890	-4976	0
content.edge.c8ed17d67c564d54d7813d5e	50914	115030	-5408	0	50943	113236	-5408	0
content.edge.c95f708967a81cd04d70ea37	115525	14771	4976	0	115262	14564	3960	0
content.edge.c97404429035c7d640eae34e	-45512	87583	-4736	0	-46218	89396	-4736	0
content.edge.ca16c9fc0c8b197108cb8a11	-47154	-244576	-7904	0	-47150	-245660	-7904	0
content.edge.cacbba19a321bfa7576594af	117304	182112	-5432	0	117286	184322	-5432	0
content.edge.cb025413451134ef7bd16fdc	149196	80090	-5424	0	149585	81794	-5424	0
content.edge.cb0f5df80f29ed812ff1a309	17584	-248473	-9576	0	16323	-248197	-9576	0
content.edge.cb6d5cb95498c407fc609be1	88434	18691	-5288	0	88758	19467	-5272	0
content.edge.cb88021ae5900d98ce5fb0f6	-47313	79103	-4736	0	-46222	79103	-4736	0
content.edge.cc528cd4a7c3614348e42d72	180756	-13010	-4896	0	182975	-13028	-4896	0
content.edge.cc6f5ea5e30b4eacd9f8012d	92723	22139	-3376	0	88709	25094	-3568	0
content.edge.cc97a7300f9071ceda365a4d	78357	7684	-3248	0	77325	7312	-3248	0
content.edge.ccebebf870544518708c2e79	42206	210434	-3712	0	43593	210299	-3712	0
content.edge.cd2116f1f053e4517efe3160	116405	16862	-640	0	115497	17591	-640	0
content.edge.cf6e265b256715b5b4ceae0f	140750	85366	-5424	0	140788	84278	-5424	0
content.edge.cfb6e73ec536a202a8db7e04	46577	178404	-4976	0	46578	180610	-4976	0
content.edge.cfd96efa5865fa6ad9223d57	-50039	81183	-4736	0	-49324	79102	-4736	0
content.edge.d1ec0d49e748e5995a0776d4	52149	205402	-3880	0	53773	206732	-3720	0
content.edge.d230f12228e8dc3b3382ab63	-19058	-249664	-8160	0	-20207	-249052	-8160	0
content.edge.d271de9d88edfa0eb9433e00	113760	14804	4976	0	114184	14863	3960	0
content.edge.d2c817aade081d3995ad2469	55554	115380	-5408	0	55545	117837	-5408	0
content.edge.d2eb8ef7d30b7ee8c13b490e	-16787	81985	-5168	0	-17440	80700	-5168	0
content.edge.d3c80d7321251cd74f3d9256	115920	177382	-5432	0	113749	178014	-5432	0
content.edge.d3ffb7110f19d437bb04319c	50035	208692	-3728	0	50127	208268	-2704	0
content.edge.d402f060efc091d647e03da4	-17898	84222	-5168	0	-18992	84352	-5168	0
content.edge.d41fa1b156405945da084ebd	112654	16058	-640	0	112839	15207	-640	0
content.edge.d42b0c9e3952ba07189a0356	-14480	13500	-4896	0	-13396	13502	-4896	0
content.edge.d4727b2418026cbc58089ed1	-18494	83069	-5168	0	-17898	84222	-5168	0
content.edge.d4f74962d9cb1baecb4d6425	89259	8053	-3184	0	91396	4908	-2856	0
content.edge.d512a387cb87493d9b7e82a2	143610	79632	-5424	0	145408	79684	-5424	0
content.edge.d531729d6fe1d665d5e73438	-43507	-249896	-7904	0	-42545	-250271	-7904	0
content.edge.d6e91dc9d9cc2f98ae151cea	-14416	79585	-5168	0	-14540	78494	-5168	0
content.edge.d751be52bd3af8779cd0d47b	83000	209213	-5443	0	84528	209215	-5432	0
content.edge.d75f0a4d8c5d26efa375d7b8	53489	210757	-2456	0	53842	209964	-2464	0
content.edge.d7b91052b5cf69590b43f7b3	-17102	-248064	-8160	0	-16271	-249346	-8160	0
content.edge.d825e5aeee4078115ddc2b1b	91846	216454	-5432	0	93746	214906	-5432	0
content.edge.d8d26eda2627142aabf122b4	117278	179697	-5432	0	117657	180692	-5432	0
content.edge.d8da7a0f6bbb12eecc732dd2	119774	136266	-4824	0	120363	137400	-4824	0
content.edge.d8efaffa38dcdb55e3a322b8	93088	218241	-5432	0	93748	219534	-5432	0
content.edge.d99fc31036e03af02301838c	-47154	-244576	-7904	0	-48242	-244576	-7904	0
content.edge.da843a63a4fc63cf12cc35a2	91349	218249	-5432	0	93088	218241	-5432	0
content.edge.dab4c818050db82174fc312b	-14540	78494	-5168	0	-15699	79090	-5168	0
content.edge.db4ccbd547924379937b6644	45875	211773	-3640	0	45666	212569	-3752	0
content.edge.db653d3325a9455d4ee5c44c	-50709	-246291	-7904	0	-52221	-247256	-7904	0
content.edge.dbe59f37b77c146832ee09a6	41558	199034	-4616	0	41546	197301	-4616	0
content.edge.dc4b86f890c65cc7e2c364b3	173046	-10940	-4896	0	172671	-11906	-4896	0
content.edge.dc5c3debaa0f06848f40cde4	-43209	88762	-4736	0	-41610	89400	-4736	0
content.edge.dc7eddb5d980ce45882e57a1	-52855	-244575	-7904	0	-52457	-242696	-7904	0
content.edge.dd13077728d458e84366aa9e	89136	213827	-5432	0	88048	213835	-5432	0
content.edge.dda9ea5a7a12d3aa152a5217	178338	-7318	-4896	0	177264	-7334	-4896	0
content.edge.ddb04fd4d47afd2fd0906af2	-11343	-250036	-8160	0	-9906	-250787	-8160	0
content.edge.de4670bf601d9db4ce65b2bb	178349	-17621	-4896	0	178726	-15706	-4896	0
content.edge.de71780dc89698e4e5c37fda	45728	207494	-3696	0	45799	209611	-3592	0
content.edge.de83f57a00011d3f97b5e3a5	-17898	84222	-5168	0	-16788	83077	-5168	0
content.edge.deaca20fc1604d4b0b033813	91349	218249	-5432	0	90280	218357	-5432	0
content.edge.ded30e51bd1e198f0fb3caa5	45373	217816	-3952	0	46743	217545	-3752	0
content.edge.dee9c50554fc8354bbe7b9a6	43408	206881	-3752	0	44926	206189	-3712	0
content.edge.df5fa301e472a9707be0e66d	115981	16054	4976	0	116017	16068	4976	0
content.edge.dfad8f9d9ba6b033d8d857d5	119780	178642	-5432	0	120007	180084	-5432	0
content.edge.e08fda5bf53bc908d2ddf81f	-44623	-242698	-7904	0	-42544	-241987	-7904	0
content.edge.e0a308e353cd77680bb1ba06	13672	-245687	-9576	0	12944	-243867	-9576	0
content.edge.e0c0df46261fd39e323ad50d	-11758	78820	-5168	0	-11078	77372	-5168	0
content.edge.e23631a50a845eab3819b348	86260	209187	-5432	0	88049	209228	-5432	0
content.edge.e26f427e6de4ee3dd4fc7450	-45540	213140	-5080	0	-44032	214125	-5080	0
content.edge.e2aa53292d283f4ff5d25423	51905	123153	-5408	0	53340	123533	-5408	0
content.edge.e2f6ae3d363207ac5264aaba	49086	214498	-3504	0	49468	215909	-3584	0
content.edge.e3199e02b3c76d187f4c370d	180748	-7282	-4896	0	182948	-7306	-4896	0
content.edge.e39949b7c0ec6c0fc165c902	173030	-16184	-4896	0	174866	-17612	-4896	0
content.edge.e3b453011b81125a20392fc8	88758	19467	-5272	0	92495	21839	-3512	0
